ticker,company_name,market_cap,total_revenue,ebitda,net_income,gross_profit,total_debt,total_cash,total_assets,roa,roe,debt_to_equity,current_ratio,quick_ratio,free_cashflow,operating_cashflow,trailing_pe,forward_pe,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,dividend_yield,payout_ratio,revenue_growth,earnings_growth,earnings_quarterly_growth,profit_margins,gross_margins,operating_margins,currency,sector,industry,country,price,beta,employees,52_week_high,52_week_low,50d_avg,200d_avg,avg_volume,avg_volume_10d,avg_daily_volume,avg_daily_volume_30d,avg_daily_volume_90d,price_volatility,price_volatility_30d,price_momentum_1m,price_momentum_3m,price_momentum_6m,price_momentum_12m,price_latest,max_drawdown_1y,sharpe_ratio_1y,sortino_ratio_1y,avg_daily_return,return_skewness,return_kurtosis,amihud_illiquidity,sec_revenue,scope1_emissions,renewable_energy_pct,waste_recycling_pct,carbon_reduction_target,gender_diversity_pct,safety_training_hours,employee_satisfaction,community_investment_pct,supply_chain_audit_pct,human_rights_policy,board_independence_pct,board_diversity_pct,board_size,exec_comp_esg_linked,shareholder_rights_score,ethics_compliance_score,data_privacy_score,tax_transparency_score,esg_controversy_score,esg_risk_rating,esg_data_quality_score,esg_data_source,revenue_per_employee,net_margin,operating_margin,market_share,gross_margin,debt_to_ebitda,cash_flow_to_debt,fcf_margin,pct_from_52w_high,price_log,avg_daily_volume_90d_log,total_cash_log,52_week_high_log,total_revenue_log,52_week_low_log,50d_avg_log,gross_profit_log,employees_log,avg_daily_volume_log,avg_daily_volume_30d_log,revenue_per_employee_log,200d_avg_log,total_debt_log,market_cap_log,esg_risk_rating_rank,board_size_rank,asset_turnover,cash_conversion,ebitda_margin,cash_to_assets,log_dollar_volume,sustainable_growth_rate
SIG,Signet Jewelers Limited,3452075008.0,6813599744.0,615299968.0,294400000.0,2694599936.0,1217299968.0,874800000.0,,0.05746,0.15422,61.911,1.601,0.473,364400000.0,678800000.0,11.984463,6.9816313,1.7434454,0.50664485,0.559,6.082,1.65,0.1808,-0.003,1.659,1.485,0.04321,0.39547002,0.15083,USD,Consumer Cyclical,Luxury Goods,US,84.85,1.25,27097.0,110.2,50.02,91.0026,90.0614,972657.0,1231980.0,1050547.80876494,1127423.3333333333,985598.8888888888,51.389206871825856,61.53773733050605,-9.464364736502596,-1.463247157472436,-13.90157702018696,41.4822211219493,84.8499984741211,-25.6886824122015,0.96163086881252,1.735826484224106,0.0158610725300209,0.0084574170166759,8.247540183981952,0.0002684588599391,,55.87942543080823,71.74106592331128,44.44064067714415,0.0,63.05456698134903,67.71868879478787,28.63920276679892,64.30190580859582,58.09415138241398,0.0,90.0,32.287533752642034,65.0,60.0,80.0,50.0,30.0,100.0,42.5,90.0,48.90625,real_yahoo,251452.1808318264,4.320770386596985,9.030468344458129,0.5678293349317082,39.54737638313496,1.978384578755577,0.5576275510096785,5.348127475801431,-23.003629764065348,4.4526015873434845,13.801005759026898,20.589505847910004,4.711330381816482,22.642186414365995,3.9322177127136655,4.521816837519275,21.71451558390593,10.207215203406376,13.864823260600927,13.935446237981338,12.435012091477653,4.5115340042668155,20.919901102913627,21.962241339074044,95.22292993630573,51.7515923566879,,0.09962428459313973,9.030468344458127,0.4181444545579191,18.30570731161572,0.126337024
SHAK,"Shake Shack, Inc.",3813722112.0,1445305984.0,174356000.0,45725000.0,581267008.0,902126016.0,360123008.0,,0.023570001,0.094919994,162.912,1.757,1.678,29684124.0,222355008.0,81.954124,51.37717,6.8452106,2.6386952,2.883,23.897,1.03,0.0,0.219,0.287,0.358,0.03164,0.40218,0.05129,USD,Consumer Cyclical,Restaurants,US,89.33,1.753,13873.0,144.65,72.93,91.4574,99.9814,1496239.0,1217660.0,1233245.8167330676,1465986.6666666667,1550243.3333333333,47.106170698711615,51.08633377245704,-7.707406771266911,7.020487030852118,-5.520889531696405,-6.665967312137422,89.33000183105469,-45.70160993494038,0.2046175518259163,0.295891612731846,0.0164623972602105,0.4197491152867189,5.250798080342443,0.0001748094890783,,36.69393191974977,39.47692699602284,45.68156909742447,0.0,33.27228489462122,39.74181175038597,25.965761310828825,32.02329894891775,38.231203204710965,0.0,30.0,27.518792839891805,65.0,20.0,20.0,0.0,30.0,100.0,82.5,20.0,48.90625,real_yahoo,104181.2141569956,3.163689938752789,12.063604657434256,0.1204483924067052,40.21757430155357,5.1740462960838745,0.2464788777358572,2.053829730770699,-38.24403733148981,4.503469631161752,14.253923110881033,19.701956222717794,4.981206483405444,21.091586890419283,4.3031186995690085,4.526747997896473,20.180720777233393,9.537771863945247,14.025160937891005,14.198039748478385,11.553896704260087,4.614936341466175,20.620264776694306,22.06187148174292,13.694267515923567,51.7515923566879,,0.15384632075251964,12.063604657434256,0.2853026630662699,18.517497513813957,0.094919994
WING,Wingstop Inc.,4237773056.0,696852992.0,217230000.0,174267008.0,339249984.0,1270406016.0,196572000.0,,0.17040001,0.19437,66.94149999999999,3.263,2.652,104511248.0,153064992.0,24.558775,26.007622,-0.9948549107227489,6.081301,7.556,24.239,0.79,0.18360001,0.086,0.047,0.0,0.25008,0.48683,0.27186,USD,Consumer Cyclical,Restaurants,US,152.51,2.025,345.0,388.14,142.24,229.1572,269.24738,989831.0,1452000.0,716074.7011952191,1191916.6666666667,913683.3333333334,54.892433828481366,59.16378885063537,-27.830508180162212,-40.54515225240767,-42.35453985693394,-35.082356641079734,152.50999450683594,-61.88885057605069,-0.3882128086882996,-0.7582556977948364,-0.1162555406684167,0.7382375067474537,11.13564240316598,0.0001117180515958,,68.66975443818052,28.308571213499917,56.8499248799474,0.0,72.98199434359162,49.06743743185327,52.7001758705298,63.06042092937743,69.26705973237193,0.0,90.0,27.518792839891805,65.0,80.0,50.0,40.0,30.0,100.0,90.0,80.0,48.90625,real_yahoo,2019863.744927536,25.007714683099184,31.17300241138952,0.05807408504454279,48.68314951570159,5.848207043226074,0.1204850969471479,14.99760339695865,-60.70747668367085,5.03376571148511,13.725240422438631,19.096539339461962,5.96393917604323,20.362085032562543,4.964521545130232,5.4387625537191715,19.64224781246407,5.846438775057725,13.481541168280263,13.991074052633513,14.518541109178939,5.599337761745219,20.962602384749456,22.167303745807015,84.39490445859873,51.7515923566879,,0.21965176838904926,31.17300241138952,0.13399791807105035,18.508769948603778,0.1586836660563
TXRH,"Texas Roadhouse, Inc.",10780487680.0,5878074880.0,681729024.0,405553984.0,971659008.0,976764032.0,134708992.0,,0.08811,0.29021,65.922,0.5159,0.384,189807632.0,730067008.0,26.761904,21.350624,7.357017,1.8340167,1.975,17.026,1.84,0.4459,0.031,-0.259,-0.269,0.06899,0.16530001,0.06531,USD,Consumer Cyclical,Restaurants,US,162.98,0.896,101000.0,199.99,148.73,177.3378,175.4325,1002006.0,1135570.0,948004.780876494,1019616.6666666666,949136.6666666666,26.5345708494156,22.397789444477148,-6.480234609816016,-4.4718747596381725,-0.4296018855350136,-3.855810589486486,162.97999572753906,-20.208734578622323,0.0685897470624712,0.1188815227953151,0.0329058220395785,0.4383927192897558,2.0359791505719795,8.03981481660148e-05,,29.88617615776129,50.64528277854577,27.0676427932196,0.0,36.9950701554622,55.59537540888038,24.62904058284377,65.5433906878142,59.33558564352043,0.0,90.0,43.868761683606856,65.0,60.0,90.0,60.0,30.0,100.0,82.5,90.0,48.90625,real_yahoo,58198.76118811881,6.899435483203644,11.597828165128783,0.48986489890727286,16.53022507940559,1.4327746034177944,0.7474343690820917,3.2290781569628453,-18.505925296264824,5.099744469168032,13.76330913205184,18.718627402329464,5.30325515557766,22.494495144058998,5.008833672149628,5.183679504643204,20.694515487089152,11.522885696764481,13.762115879189551,13.834938278390348,10.971636530414184,5.172938366965331,20.69975565882978,23.10100364082885,95.22292993630573,51.7515923566879,,0.12420171959429002,11.597828165128785,0.12119861579294613,18.85574232470743,0.16080536100000004
TROW,"T. Rowe Price Group, Inc.",19663632384.0,7314800128.0,2844300032.0,2036499968.0,3750299904.0,469000000.0,3378200064.0,,0.106479995,0.18791,3.891,5.95814999999999,4.600999999999992,1867074944.0,1753400064.0,10.22557575,8.918601,1.8147238,2.688198,2.454,6.31,5.77,0.5498,0.06,0.036,0.012,0.28533,0.5127,0.32217,USD,Financial Services,Asset Management,US,90.17,1.523,7773.0,118.22,77.85,94.1554,101.3536,2375470.0,3363150.0,1626229.0836653386,2587520.0,2192506.6666666665,26.71915368834061,19.916222801030344,-0.5726922982118743,-12.536659636798186,-8.923019020360613,1.2117739949268902,90.16999816894533,-19.75633180521006,0.246373160276324,0.3594039376138026,-0.0205971050647375,0.4889265979650268,7.183097718615462,7.696277390946901e-05,5266292000.0,47.72022444913832,64.93077134927685,56.150065046327846,1.0,42.57931723359294,43.16926166691219,51.51989887986651,73.87471902083044,72.38756921258206,1.0,20.0,35.24657424247468,65.0,20.0,30.0,50.0,30.0,88.5,50.0,20.0,51.25,real_sec,941052.3772031392,27.840814955484184,38.884179775636376,0.7476668164271753,51.27002567909399,0.1648911840254129,3.738592886993604,25.52462010346812,-23.72694975469464,4.5127258955968115,14.60055649999165,21.940608879451535,4.780970525791781,22.71316554760023,4.367547313409047,4.555511344627855,22.045101648397594,8.958540111412168,14.301775061948518,14.766210832464857,13.754755140872845,4.628433484913252,19.96611332854275,23.702036694772314,13.694267515923567,51.7515923566879,,0.2397058064906295,38.884179775636376,0.8780931606888225,18.803471231360565,0.084597082
BEN,"Franklin Resources, Inc.",12200542208.0,8846199808.0,1702599936.0,562800000.0,3276199936.0,3538599936.0,2672100096.0,,0.023670001,0.04464,24.587,5.564,1.316,328337504.0,956200000.0,21.666666,8.044444,1.0026996,1.3791846,1.731,8.992,5.64,1.1944001,0.034,0.606,0.562,0.06972,0.37035,0.16523,USD,Financial Services,Asset Management,US,23.4,1.473,9900.0,28.32,16.25,25.7596,24.38065,5545329.0,5434740.0,4459897.211155378,5214783.333333333,4972212.222222222,30.687645322163725,32.81840298621729,-11.805412228932964,-0.2437650416910686,5.053500621928997,27.3239401830641,23.39999961853028,-19.21164773947487,0.9638555758820752,1.4169031091481543,0.009808421048274,-0.0985382782381893,7.897648037814658,0.0001523757725612,5774500000.0,36.03637475097225,74.3183820778641,51.56046426548617,0.0,30.65854170522818,37.47697972267235,50.02980193882091,72.38441196584726,74.32524164775894,0.0,40.0,33.40239602278402,40.0,30.0,60.0,0.0,60.0,86.8,47.5,30.0,51.25,real_sec,893555.5361616162,6.362053901281267,19.24668188548336,0.9041955941637521,37.035111201503625,2.078350798199489,0.2702198658492261,3.7116220651388656,-17.37288135593221,3.1945831322991562,15.419375615291415,21.706130553371242,3.3782698770184507,22.903253803634627,2.847812143477369,3.2868932874652006,21.90995003190521,9.200391041122515,15.310636501124906,15.467008290496349,13.702964886522896,3.2339870726753928,21.986996987839525,23.224746231058703,20.063694267515924,14.331210191082802,,0.10809161230286332,19.246681885483362,0.4302413708973668,18.46337230885024,0.0
IVZ,Invesco Ltd,10710285312.0,6377099776.0,1280000000.0,-726300032.0,1822099968.0,2231800064.0,1037500032.0,,0.025969999,-0.01219,17.161,0.787,0.787,745699968.0,1525299968.0,14.6751425,7.9755244,1.1026355,1.6794915,2.382,11.866,3.48,0.5646,0.062,0.177,0.14,0.0,0.28573,0.20378,USD,Financial Services,Asset Management,US,24.14,1.634,7499.0,29.61,11.6,25.5028,23.36255,5722683.0,4714360.0,4830218.326693228,4939886.666666667,5529606.666666667,36.10112416921139,37.09797509876884,-2.38576693695538,-9.670280384931008,3.980585292088601,60.158940162698535,24.13999938964844,-22.625872446723093,1.4444395971376962,1.9860952955864213,0.1171786425408468,0.3927142202830084,7.470274542502882,0.0001952335750349,,35.46643086325684,70.89115911345924,48.50073041159172,0.0,32.14863864627378,34.06161055612844,48.53970499777532,70.8941049108641,60.463431149955134,0.0,60.0,27.86986136371202,70.0,80.0,60.0,10.0,30.0,94.043,47.5,60.0,48.90625,real_yahoo,850393.3559141218,-11.389190345326032,20.07182018410997,0.6518217591905708,28.572549152475425,1.7435938,0.6834393423514123,11.693402866400438,-18.47348868625464,3.2244602031621015,15.525627424628482,20.760079841876355,3.421326752957321,22.57597925054259,2.533696813957432,3.2772503877878707,21.32325550200677,8.922658299524402,15.390402433851042,15.412853149364397,13.653455469010101,3.1930471171661035,21.52607430084035,23.094470360920514,55.891719745222936,87.10191082802548,,0.2391839584728492,20.071820184109974,0.3173462213730042,18.57427245106669,-0.005307526
SF,Stifel Financial Corporation,11465141248.0,5491325952.0,1280000000.0,646497984.0,5228835840.0,2250888960.0,4661662208.0,,0.01685,0.11725,37.657,0.888,0.873,745699968.0,1117028992.0,18.943733,10.070809,2.1343362,2.087864,1.774,8.992,1.7,0.31350002,0.146,0.105,0.083,0.12452,0.9522,0.27427998,USD,Financial Services,Capital Markets,US,74.07,1.104,8900.0,89.82667,48.84667,77.3022,77.50298,1590047.0,1652620.0,1109325.3984063745,1561836.6666666667,1419682.2222222222,31.0763444312315,33.12046692177512,-1.3452345652617104,-13.009519355006349,-0.044672815639335,17.140559820335866,74.06999969482422,-21.0117426618288,0.6924436036079191,0.8725576322625159,0.0991140002358338,0.5291229831560027,10.72008974156907,0.0001984658954509,,50.28497194385771,69.40106217241365,66.85913353495843,0.0,38.10902641045615,40.89234888921625,42.57931723359295,43.32342439367538,47.04877582949983,0.0,50.0,39.85701979170135,70.0,70.0,70.0,90.0,30.0,88.835996,40.0,70.0,48.90625,real_yahoo,617002.9159550562,11.773076114058362,29.06052331447731,0.5612842621331249,95.21991383694136,1.101643502674173,0.4962612602622566,13.686443109622145,-17.541193500772103,4.318421011584911,14.165944321748645,22.26263791869294,4.508952964946209,22.426435584799854,3.9089516937753976,4.360575699664622,22.377454497702825,9.093918908958932,13.919263540799024,14.261373677391184,13.332630649634089,4.363136585851272,21.534591068911524,23.162577073197834,72.92993630573248,87.10191082802548,,0.20341698922337073,23.30948865881491,0.6743765210129725,18.2242732435461,0.080492122655
WBS,Webster Financial Corporation,11252667392.0,2675645952.0,1280000000.0,974860992.0,2675645952.0,4666250240.0,2432306944.0,,0.0123000005,0.10767999,132.9965,2.053,1.46,745699968.0,1058136000.0,11.828814,9.409084,1.2218565,4.2055893,5.146,8.992,2.29,0.2712,0.159,0.527,0.439,0.37479,0.0,0.46374,USD,Financial Services,Banks - Regional,US,69.79,1.029,4498.0,74.0,39.78,69.567,62.0358,4503167.0,3458850.0,1686925.0996015936,5206060.0,3442403.333333333,36.43389293325494,21.47094609667029,1.0277925096311646,9.95586687061909,19.85227306227133,39.34909644883939,69.79000091552734,-18.8968794765205,1.1603985837699635,1.422560920604986,0.1105445287808087,0.7718363315003975,13.8477877808116,0.0002188632995043,2899413000.0,52.84971943857709,47.04960805672973,34.73192806906668,0.0,64.93077134927685,54.55382555539187,41.08922029254735,54.50072730604919,41.08670679818637,0.0,60.0,41.70119801139201,70.0,80.0,60.0,90.0,30.0,90.0,50.0,80.0,48.90625,real_sec,594852.3681636283,36.43460343739828,29.06052331447731,0.27348548911958714,100.0,1.101643502674173,0.2267636636649816,13.686443109622145,-5.689189189189181,4.259717747786098,15.051680719317416,21.6121060040239,4.31748811353631,21.70745666590033,3.708191765146309,4.256562613127118,21.70745666590033,8.411610428841172,14.33841855476042,15.465334081717328,13.296070214095296,4.143702818964639,22.263621639840537,23.143871039092698,84.39490445859873,87.10191082802548,,0.3954693629062026,47.83891527364529,0.34264807353843246,18.583908703489083,0.078477176712
PB,"Prosperity Bancshares, Inc.",6807993344.0,1249793024.0,1280000000.0,542843008.0,1249793024.0,2180147968.0,1748704000.0,,0.01391,0.072119996,132.9965,2.053,1.46,745699968.0,549513024.0,11.716784,9.25743,0.81888485,5.4472966,5.793,8.992,3.52,0.4091,0.033,0.09,0.076,0.43435,0.0,0.58164,USD,Financial Services,Banks - Regional,US,67.02,0.673,3941.0,77.2,61.07,69.547,68.739,1285144.0,1201880.0,764415.3386454183,1202266.6666666667,1146140.0,24.774823994223155,21.745344271193822,-2.6188590576945114,-2.8566161533389867,3.99941799266903,-3.022007501724411,67.0199966430664,-16.445335285753735,0.0569894541580817,0.069680894875113,0.0383706404113517,-0.0215423520667178,5.139346339042392,0.0002578400408558,,56.2693827648696,41.08922029254735,34.73192806906668,0.0,69.40106217241365,55.69228194423983,24.69815394104581,64.93287669093141,55.99187937647003,0.0,30.0,43.54537623108267,70.0,80.0,10.0,80.0,30.0,81.418,55.0,50.0,48.90625,real_yahoo,317125.862471454,43.4346325812105,29.06052331447731,0.1277449492939819,100.0,1.101643502674173,0.2520530863343675,13.686443109622145,-13.186528497409334,4.21980177957905,13.951911205337648,21.28214077966663,4.359269647551265,20.94624379455074,4.128262780425561,4.256279154361383,20.94624379455074,8.279443487712665,13.546867865590544,13.99972005370166,12.667057169872761,4.244759702171372,21.502658587132032,22.641363250690567,40.92356687898089,87.10191082802548,,0.439683222299695,102.41695828188588,0.4450928704473907,17.75185765923061,0.0426157056364
FNB,F.N.B. Corporation,6025579008.0,1679000064.0,1280000000.0,565000000.0,1679000064.0,4398000128.0,2736999936.0,,0.01143,0.08652,132.9965,2.053,1.46,745699968.0,482000000.0,10.8076935,8.657253,0.8912619,3.5887902,4.578,8.992,2.85,0.3077,0.264,0.558,0.527,0.33651,0.0,0.38483003,USD,Financial Services,Banks - Regional,US,16.86,0.896,4128.0,19.14,10.88,17.224,16.39675,7585390.0,9373610.0,4484364.741035856,8641476.666666666,6530603.333333333,30.69259479265318,30.580205153411384,-0.2366805271099115,-1.2220556459954235,6.363620556952387,27.307541140755,16.860000610351562,-15.897441879857745,0.995043024869074,1.1594642920980165,0.0741690007390555,0.2482387415715007,10.161086747453265,0.0003042757506706,,41.45084168426872,55.99018970300329,34.73192806906668,0.0,50.02980193882091,42.03080527806422,33.638735587319374,57.48134141601553,50.02981034515656,0.0,50.0,38.93493068185601,70.0,80.0,70.0,90.0,30.0,87.03500600000001,40.0,80.0,48.90625,real_yahoo,406734.511627907,33.650981445108506,29.06052331447731,0.17161543865384252,100.0,1.101643502674173,0.1095952673878594,13.686443109622145,-11.91222570532916,2.882563575448353,15.692010044188352,21.73012824398705,3.0027078872904163,21.241464253755336,2.474856313934499,2.902739406704826,21.241464253755336,8.32579052588609,15.31610762564535,15.972084152391487,12.91591840460154,2.8562834071654306,22.204415758410494,22.519279412784556,84.39490445859873,87.10191082802548,,0.2870756293193328,76.23585176944937,0.38360194974764894,18.14105136844845,0.059897796
EWBC,"East West Bancorp, Inc.",14999494656.0,2697061120.0,1280000000.0,1325187968.0,2697061120.0,3458183936.0,4781270016.0,,0.01694,0.15945,132.9965,2.053,1.46,745699968.0,1501699968.0,11.448528,9.944016,1.6849607,5.561422,5.071,8.992,2.93,0.2521,0.213,0.214,0.215,0.49135,0.0,0.66164,USD,Financial Services,Banks - Regional,US,108.99,0.888,3350.0,123.82,68.27,111.8806,107.52975,1187475.0,1460340.0,918227.2908366534,1221956.6666666667,1011680.0,31.689964427805123,31.07593333855015,-1.160786087116794,-4.60866717709294,4.891967170672529,23.25780966551667,108.98999786376952,-21.7300224806546,0.851336589724265,1.0211237629180283,0.1029098557595793,-0.5406437647872159,7.302011428089893,0.0001843652770427,,57.40927054030044,39.59912335150175,34.73192806906668,1.0,70.89115911345924,53.415369166543904,45.55951111568413,60.46195552598188,38.10567228252963,0.0,50.0,50.92208910984533,70.0,90.0,90.0,90.0,30.0,90.0,60.0,90.0,48.90625,real_sec,805092.8716417911,48.507530159193905,29.06052331447731,0.27567439520063286,100.0,1.101643502674173,0.4342452558312965,13.686443109622145,-11.977063479244066,4.700389452569025,13.827123861746799,22.28797204209245,4.826872699505897,21.715428543435273,4.238011912034514,4.726330622909596,21.715428543435273,8.11701408773731,13.730201321514777,14.015964775451305,13.598714160337341,4.68702432894472,21.964009414522202,23.431282347947782,95.22292993630573,87.10191082802548,,0.556791226147667,47.45906536964205,0.5802896701473064,18.42145637735386,0.11925265500000001
HBAN,Huntington Bancshares Incorpora,32166119424.0,7692000256.0,1280000000.0,2087000064.0,7692000256.0,19285999616.0,14387999744.0,,0.01038,0.10095,132.9965,2.053,1.46,745699968.0,2481999872.0,11.359713,8.260312,1.145448,4.1817627,5.163,8.992,3.93,0.44599998,0.103,-0.109,-0.021,0.28744,0.0,0.39784,USD,Financial Services,Banks - Regional,US,15.79,0.974,20424.0,19.46,11.92,16.7876,16.8181,34918613.0,26363780.0,23345352.98804781,28137373.33333333,31072395.55555556,29.46678838721927,29.00973018404643,-4.372627944306185,-8.749165312170494,-5.5683160171663975,7.806865123491713,15.789999961853027,-21.262002716052887,0.4514923835341823,0.5510744388538233,0.062965450005944,0.063249176623806,8.80058638617396,4.226538322902132e-05,1562000000.0,44.87050501056122,48.53970499777532,34.73192806906668,0.0,54.500092761957696,60.246107499631705,30.658541705228185,66.42318374591459,57.4823966342984,0.0,20.0,50.92208910984533,70.0,70.0,10.0,70.0,30.0,90.0,70.0,20.0,48.90625,real_sec,376615.75871523697,27.1320852124527,29.06052331447731,0.7862215293274158,100.0,1.101643502674173,0.1286943856382165,13.686443109622145,-18.85919835560124,2.8207834710894493,17.25183041246457,23.389660345056686,3.0184717605234805,22.76344669808428,2.558776498354456,2.8785015853256772,22.76344669808428,9.924514919728203,16.96590854960688,17.152609298023965,12.838983394255552,2.8802147945848695,23.68264526117564,24.194179543784223,13.694267515923567,87.10191082802548,,0.32267287953662804,16.64066507280158,0.427273267727472,19.72528533775215,0.05592630201899999
ZION,Zions Bancorporation N.A.,8596777984.0,3312999936.0,1280000000.0,884000000.0,3312999936.0,5093000192.0,4728999936.0,,0.01011,0.13515,132.9965,2.053,1.46,745699968.0,1073000000.0,10.22557575,8.901391,1.2064922,2.5948622,2.725,8.992,3.1,0.2928,0.136,0.314,0.218,0.27136,0.0,0.38757,USD,Financial Services,Banks - Regional,US,58.13,0.796,9195.0,66.18,39.42,58.6498,56.02905,1904844.0,1943840.0,1634538.4462151397,1789503.3333333333,1744986.6666666667,35.35872623043736,35.93503336624254,1.1308307777582405,-1.183450025387578,4.726863598183506,19.10066457041461,58.130001068115234,-20.65933944976489,0.7191889890396714,0.7877023103128917,0.1005186703609168,-0.151438166807158,10.174812235749942,0.0001916602846863,662000000.0,43.7306172351304,66.42086829032246,34.73192806906668,0.0,53.009995820912096,53.415369166543904,26.188250882091403,63.44256963594823,48.5392930873282,0.0,60.0,43.54537623108267,70.0,80.0,90.0,60.0,30.0,90.0,75.0,80.0,48.90625,real_sec,360304.5063621533,26.68276538113401,29.06052331447731,0.3386312779061289,100.0,1.101643502674173,0.2106813193695634,13.686443109622145,-12.16379570867332,4.079738409832738,14.372258045780889,22.276979587286096,4.207375584184147,21.921119941248172,3.699324711975475,4.088490795646435,21.921119941248172,9.126523885883072,14.306871638360938,14.397449230718303,12.794707579334235,4.043560787130352,22.35113292274403,22.87465331709896,84.39490445859873,87.10191082802548,,0.3238756476691945,38.63567837992255,0.4814701562178599,18.369552918805457,0.09557808
CFR,"Cullen/Frost Bankers, Inc.",8757872640.0,2191042048.0,1280000000.0,635473024.0,2191042048.0,5173317120.0,9011485696.0,,0.01229,0.15311,132.9965,2.053,1.46,745699968.0,273979008.0,13.968751,13.039355,1.9807034,3.9971266,2.312,8.992,2.89,0.3982,0.095,0.085,0.074,0.296,0.0,0.34518,USD,Financial Services,Banks - Regional,US,138.57,0.606,6008.0,148.97,100.31,138.6072,130.92245,565655.0,497670.0,457803.5856573705,583723.3333333334,524932.2222222222,27.722632409029043,18.993265667376004,0.7562048674128574,8.869855293135798,11.80024848537673,14.505252761547885,138.57000732421875,-15.197183531022583,0.662888624351723,0.8237075495754151,0.0740468902570719,0.2725110746231165,8.676159079605767,0.0002338096505816,,38.031178357976216,51.5198988798665,34.73192806906668,0.0,45.55951111568413,43.169261666912185,27.678347823136995,58.9716484709987,54.50136211864167,0.0,70.0,49.07791089015467,70.0,80.0,80.0,80.0,55.0,88.94800000000001,57.5,80.0,48.90625,real_yahoo,364687.4247669774,29.00323271203602,29.06052331447731,0.2239527265298148,100.0,1.101643502674173,0.0529600257716271,13.686443109622145,-6.981271396925559,4.938566267520553,13.171026337716498,22.921765789201732,5.010435274093589,21.507643089068875,4.618185123065586,4.938832764929511,21.507643089068875,8.701013624333928,13.03419770317689,13.277184118404735,12.806798637238998,4.882214249940623,22.366779929201144,22.893218863201156,84.39490445859873,87.10191082802548,,0.12504507079181348,58.419691268289164,0.6352915731641567,17.965571147710488,0.09214159799999999
IBKR,"Interactive Brokers Group, Inc.",115170893824.0,6208999936.0,1280000000.0,984000000.0,5745999872.0,25453000704.0,105503997952.0,,0.02466,0.23507999,124.331,1.106,1.106,745699968.0,15811000320.0,30.513512,24.58124,5.6262455,12.902124324999992,0.559,8.992,0.47,0.1363,0.152,0.303,0.309,0.15847999,0.92543,0.78801,USD,Financial Services,Capital Markets,US,67.74,1.256,3182.0,79.18,32.82,71.1796,66.36946,5066478.0,5479920.0,5332993.824701196,4715950.0,4612240.0,39.40766442584015,39.12017877778622,-0.4555549949828763,0.8668089896116005,-4.304015347887235,56.24353517830853,67.73999786376953,-18.69624250484873,1.2734269238901657,1.8198184180275887,0.2046550494954567,0.1159451187115962,6.289168076073807,7.588876751423746e-05,2580000000.0,76.78736272262466,24.698153941045803,65.32926660801121,1.0,73.87135299555041,54.55382555539187,63.44067440823127,32.14612148130158,35.1246377668729,0.0,0.0,45.38955445077333,70.0,10.0,0.0,70.0,30.0,40.0,42.5,0.0,48.90625,real_sec,1951288.4776869891,15.847962798239587,29.06052331447731,0.6346397897566252,92.54308151437546,1.101643502674173,0.6211841387139577,13.686443109622145,-14.448092952765869,4.230331271421687,15.344224413992833,25.382014684433624,4.384274107214361,22.549265679182607,3.5210523434704344,4.279157457497985,22.471769775401178,8.065579427282092,15.48942351915309,15.366461150424268,14.484000982605572,4.210191799503306,23.960099478886498,25.469682895515753,2.388535031847134,87.10191082802548,,2.5464648869340882,20.61523616031166,0.8056384846535742,19.705100181798908,0.20303858736299998
SEIC,SEI Investments Company,9429058560.0,2297381120.0,667630976.0,715305024.0,1800557056.0,28562000.0,433580992.0,,0.13076,0.28957,1.1622750000000002,3.288,3.116,314429760.0,607662016.0,13.678508,12.065031,3.8455012,4.104264,4.033,13.878,1.31,0.17940001,0.091,0.169,0.107,0.31136,0.78374,0.26352,USD,Financial Services,Asset Management,US,77.01,0.938,4997.0,93.96,64.66,81.2098,84.50585,777190.0,813940.0,715196.812749004,824526.6666666666,716643.3333333334,22.89263607879504,21.529049447004745,-6.142596865411532,-7.2280446278668915,-8.690939992061232,0.4391864527939937,77.01000213623047,-18.777282355557112,0.1600854474111533,0.2395951023995796,0.0315230051293361,0.5516920434342989,7.146690189220104,0.0002075149042898,2297381000.0,44.87050501056122,50.02980193882091,59.2097989002223,0.0,36.61892946941056,35.20006694497641,35.12883252836497,48.539499086116486,64.93498292344023,1.0,50.0,42.62328712123734,70.0,60.0,60.0,80.0,80.0,90.0,37.5,60.0,48.90625,real_sec,459752.0752451471,31.135670863352445,29.06052331447731,0.23482194975297874,78.37432981080649,0.0427811186519901,12.125590063430915,13.686443109622145,-18.03959131545337,4.356837023600222,13.482334948159469,19.88758917179681,4.553455750301413,21.555035668091538,4.184489912073446,4.409274516367018,21.311361930081787,8.516793111394898,13.480314444599914,13.622565976109128,13.038444831395033,4.4485847946547326,17.16758775600657,22.96706209414351,55.891719745222936,87.10191082802548,,0.26450205005602206,29.06052331447731,0.9381966177256238,17.824248348091825,0.23762113910430002
