PC1,PC2,PC3,PC4,ticker
-0.4963712322017163,0.3614080281142559,0.4227384627573756,0.20335707854858,ZS
0.2531362319886749,-0.17313191279787168,1.496571941524597,-0.08032366433116471,OKTA
1.1414399985196373,-1.1710020822335283,0.4174235118373318,-1.4596599247612416,CRWD
2.8419871063729145,0.30075936049493907,0.6815829446577566,-0.7117233757201501,FTNT
0.5688309818262225,0.7243299487804647,-0.44911283082312137,1.3273247217461046,QLYS
-2.555800484268648,0.9220375022967146,-0.7830258699577038,-0.23665949191874838,VRNS
-1.7047089773981383,0.8977209349922926,0.06879405549949309,0.07694983073702649,ESTC
-0.8319341242953627,-1.938572140915416,1.5472875924149267,-0.025485467035454235,DOCN
0.27528122374691444,1.873705918233349,-0.4050526531239336,0.3556088499865845,PAYC
-0.1793803587594509,-0.12488217407144862,-1.321569882035195,0.6819044307596609,MANH
-1.7848277483707928,-0.21068774728842535,-0.42325494930662405,0.17853728500777988,WK
-3.071145109636236,1.924554846718033,-1.2445848632855412,-0.22281689949784952,GLOB
0.1461402101080857,-0.12537965153637406,0.6179345964864885,2.02911682000715,HUBS
3.0528324444879447,-0.42763210211236496,-0.8615232202021957,-0.12971463316671272,CDNS
-0.20460528178564547,-1.771511762474337,0.5900088862951184,-0.8804824109166883,NET
-1.7222976954025815,0.7554160349304865,0.34805409504701107,0.05936147021792705,BILL
-1.8259717757612575,-0.8677451461738022,-0.9023426460169619,-0.345304405720497,FROG
-1.2861160908131986,-1.1894325940967003,-0.6247523357724966,-2.4029451519492158,CFLT
-1.2503571244510818,0.3454660485770661,2.3226760683056646,0.24089120287203405,SMCI
-2.7582089039518167,0.709387537847237,0.8261452902196335,-1.784349033475357,MARA
-1.0351646151908818,0.015565505824451589,1.8041698435284783,-0.3983001932293581,RBLX
-2.250518508883749,1.2288688087165895,0.8182346013831954,-0.11053425455752823,TENB
-0.6590520860622368,-1.779728904133992,0.5639494234394846,-1.8197690228919834,CWAN
-4.001124812664108,2.182247867599509,0.2801020299776886,1.853060307949537,RPD
1.6529470232954757,0.2190003432384089,1.609982717899547,1.0341852144187704,ILMN
-0.265682814452577,1.3373784282091181,0.2898407817861199,0.9698521238369856,ALGN
2.9638677107022615,0.046103348467103004,0.2802642401423796,0.29842030433389194,INCY
1.287968561814818,1.448862872481808,-0.14710107211819048,-0.27533930331372447,BMRN
0.6918983848986106,1.1450471181296065,-0.35219773415715294,-1.5516612382997281,ALKS
-2.0382466553927223,-1.1351978723830214,-0.5410472285112502,-2.247316163340143,IONS
-0.034286619776916154,-1.2069179983164349,0.7776502957087611,-0.8086561845635977,EXAS
0.001983595374622805,-0.21198132990584495,-1.1438028834817922,-0.28038983844194487,TECH
1.5704357367614452,1.0081603817966052,0.8586485653020629,1.2945293334265549,DXCM
2.74277654795012,0.5231465590919354,-0.6780946438495568,1.3339988468270012,VEEV
-1.0743900272307796,1.0801516077490216,0.0935340403611104,0.38309836456155677,TFX
0.5304146047323353,0.5911385909350824,-0.226013345697672,-0.2539066681573325,STE
-0.4942002911028045,0.34230810727445216,-0.8256596221638338,0.010189429159765895,BIO
2.411917304702547,0.7433610059037372,-0.507945398418015,-1.4226652910224387,HOLX
-1.104750726497154,-1.2610902980774428,0.12592948924567504,-0.6030945490749837,NTRA
0.7383970494439516,-0.40548533773510803,0.7222058282268303,2.0489138899126598,MEDP
0.31951974230337665,2.6643706665073537,-0.10477498506418192,1.3201440279462513,HRMY
0.5450351791060231,-2.4327197433698813,-0.749470442947986,0.14687492369595587,PEN
-1.516357823463207,-0.993333533300687,-0.8335178608997916,-2.081437393030457,RVMD
-2.6282885650078223,-0.2779720386545006,-1.2261077375939449,-0.7795339923266109,PCVX
-2.9820910033123327,0.712998491728008,-1.2836237445614374,0.5692414523903494,AZTA
-3.3532677888851232,-0.08813386562644322,-0.19075646684508646,-1.1821870193918635,NEOG
-1.8583781105531092,2.6137954026498518,0.546880123248352,-1.683998655990742,AVTR
-1.3589205541688283,-1.6828842163059787,0.7109221075718428,-0.6055878434144999,ENSG
1.0695361032471977,-0.19154748146103562,0.13619219090873355,0.944923491694697,GMED
-3.1331627640232926,0.2289865963095952,-0.27739872511414226,0.42102698491502943,OMCL
-1.374464737936336,0.6802461133243828,0.4189750925182956,-0.6533574506015511,GNRC
-1.7642421037143143,-2.21708009628174,1.5758978934640406,-0.5609313684922981,MTZ
0.3877773691446016,0.5603529231488231,-0.1738129017029431,0.5296934236728918,AWI
-0.4232544741992068,2.7178909407461203,-0.4796171084340385,0.992269255939854,GFF
0.43120910299623283,-1.6159070671447404,0.3684594829341683,0.4838515875500852,WWD
-0.21783639227137627,-2.0273655447189833,1.124118029155199,0.4049841864346375,FIX
-2.3910364698556785,-0.9253643249335644,1.464909879928079,0.7599935451782603,ROAD
-1.7043657041747464,-0.7553967109977732,-0.25900289296705287,-0.7236487733488144,DY
0.7435617660215064,0.02935918570387426,0.4157044099752997,0.8791112691359225,EME
-0.508963858829247,3.5317013199827287,1.27649822387985,0.3100046425495212,WSC
3.591837895611285,0.5300247182955372,-0.8564797483264037,0.6186684133980985,GGG
0.46891922644602635,-1.9937278018787639,0.3340733443067481,-0.19688509670420715,RBC
1.9923222425046228,0.7022159803976322,-0.9324249426409449,0.16516048311396414,ITT
1.5055938406304965,-0.040414550407828445,-0.4631753276047521,0.558257123262663,WTS
1.4271145949934818,1.2879521436127748,0.027952331218363793,0.26912406698989283,ALLE
-1.6087526955792868,0.5803957903901006,0.47473589723163534,-0.28986469922636243,SITE
0.4653338626299071,0.5456286732493366,0.457667899680398,-0.4442862447927662,TTC
-2.6436701101400026,-1.429435940240371,-0.17204332363281657,0.9428313136885254,AAON
-2.4438256391363318,2.0027577887518353,-0.17884746242181487,0.2697848698880959,ESAB
0.9316577097386123,0.5381095185400575,-0.8367028173740915,0.13636147612446292,MWA
1.1480812670127416,-0.093220377158079,-0.49159168348293103,-0.2592632913007279,ZWS
-0.144683375243338,-0.5862173760915292,0.04790374427867702,0.7857324801037561,SPXC
-1.654261903713898,3.1717078046520473,0.8816852544415869,-1.0244372300342328,KMX
1.431954756770094,-0.6285213370964228,0.744021163672722,0.7201548331883902,FIVE
-0.12314162468968141,0.8198608395142141,0.33439225916351273,-0.4686811833903832,DKS
-1.3382723163140056,1.0405794515545697,0.8728295240154047,-0.4286475853812886,ASO
-0.6936186299408414,-0.32229014174926157,-0.5808630137213029,1.556116138915187,BOOT
2.101212362847048,0.9137836659077528,-0.6732384623312172,0.25400355533193975,WSM
-2.2626956547131596,0.9107289499396178,1.7465427089038528,2.825865775349001,RH
-0.9242597406137139,2.1615925077341083,0.20522998131092424,0.045635607456418585,POOL
3.3737932200068164,1.3869688718268371,-0.2496212583151163,1.195762895296858,DECK
0.9832212296808492,0.7000723582465668,-0.2838433051661756,1.1811245537612782,YETI
1.9194950622162659,-0.7310617579830035,-1.2273945767129286,0.09164823233494909,GRMN
1.9702864170232202,2.230147069757574,-0.9240629824992309,-0.16545732349931144,LULU
-4.164923023693771,1.2354868363635876,-0.5975402665224743,0.18852986859537887,FOXF
-0.21035567477302275,3.030616350735293,-0.6309477470715276,-0.3213240057927583,CROX
-0.5649733265636097,1.4265054107084976,1.0630016136236342,0.8869099296719665,SIG
-2.3225710843369627,-2.1728027814862942,0.3629513573053558,0.3840570858080971,SHAK
