,ZS,OKTA,CRWD,FTNT,QLYS,VRNS,ESTC,DOCN,PAYC,MANH,WK,GLOB,HUBS,CDNS,NET,BILL,FROG,CFLT,SMCI,MARA,RBLX,TENB,CWAN,RPD,ILMN,ALGN,INCY,BMRN,ALKS,IONS,EXAS,TECH,DXCM,VEEV,TFX,STE,BIO,HOLX,NTRA,MEDP,HRMY,PEN,RVMD,PCVX,AZTA,NEOG,AVTR,ENSG,GMED,OMCL,GNRC,MTZ,AWI,GFF,WWD,FIX,ROAD,DY,EME,WSC,GGG,RBC,ITT,WTS,ALLE,SITE,TTC,AAON,ESAB,MWA,ZWS,SPXC,KMX,FIVE,DKS,ASO,BOOT,WSM,RH,POOL,DECK,YETI,GRMN,LULU,FOXF,CROX,SIG,SHAK,WING,TXRH,TROW,BEN,IVZ,SF,WBS,PB,FNB,EWBC,HBAN,ZION,CFR,IBKR,SEIC,ALLY,LPLA,HLNE,STEP,CBSH,PNFP,NOV,OII,HLX,TRGP,OVV,AR,RRC,SM,CTRA,PTEN,MTDR,CHRD,DINO,CLF,ATI,CMC,SON,SEE,HXL,WOR,SLVM,TROX,IOSP,CBT,NGVT,AVNT,KWR,STLD,RS,RPM,FMC,CELH,FLO,INGR,SPB,IPAR,ELF,FRPT,SJM,CASY,USFD,POST,HRL,NRG,OGE,PNW,ATO,EVRG,AES,MDU,AVA,CMS,DTE,WEC,INVH,ELS,AMH,SUI,KRC,HIW,NNN,STAG,CUBE,REXR,LAMR,IART,MTCH,MSGS,TTWO,EA,LYV,WMG,AAPL,MSFT,GOOGL,AMZN,NVDA,JNJ,JPM,XOM,PG,UNH,CAT,NEE,KO,CVX,HON,BRK-B,META,AVGO,ADBE,CRM,CSCO,INTC,AMD,ORCL,LLY,ABBV,MRK,PFE,TMO,BAC,WFC,GS,MS,BLK,WMT,HD,MCD,NKE,COST,RTX,LMT,GE,DE,NFLX,DIS,PAGEIND.NS,RELAXO.NS,ARVIND.NS,TRENT.NS,DIXON.NS,BATAINDIA.NS,VMART.NS,RAJESHEXPO.NS,JUBLFOOD.NS,DEVYANI.NS,SAPPHIRE.NS,LAURUSLABS.NS,AJANTPHARM.NS,GLENMARK.NS,TORNTPHARM.NS,ALKEM.NS,IPCALAB.NS,NATCOPHARM.NS,AUROPHARMA.NS,BIOCON.NS,SYNGENE.NS,LALPATHLAB.NS,METROPOLIS.NS,GRANULES.NS,PERSISTENT.NS,LTTS.NS,CYIENT.NS,MPHASIS.NS,COFORGE.NS,TATAELXSI.NS,ROUTE.NS,BSOFT.NS,HAPPSTMNDS.NS,MASTEK.NS,KPITTECH.NS,NEWGEN.NS,DABUR.NS,MARICO.NS,GODREJCP.NS,EMAMILTD.NS,COLPAL.NS,TATACONSUM.NS,ZYDUSWELL.NS,JYOTHYLAB.NS,BIKAJI.NS,HONASA.NS,SRF.NS,UPL.NS,AARTIIND.NS,PIDILITIND.NS,DEEPAKNTR.NS,NAVINFLUOR.NS,CLEAN.NS,ATUL.NS,FINEORG.NS,SUDARSCHEM.NS,ANANTRAJ.NS,GALAXYSURF.NS,ABB.NS,CUMMINSIND.NS,THERMAX.NS,SCHAEFFLER.NS,HONAUT.NS,GRINDWELL.NS,AIAENG.NS,ELGIEQUIP.NS,TIINDIA.NS,KAYNES.NS,MOTHERSON.NS,BALKRISIND.NS,ENDURANCE.NS,EXIDEIND.NS,SUNDRMFAST.NS,SUPRAJIT.NS,CRAFTSMAN.NS,GABRIEL.NS,CHOLAFIN.NS,MUTHOOTFIN.NS,MANAPPURAM.NS,IIFL.NS,CANFINHOME.NS,ABCAPITAL.NS,MASFIN.NS,POONAWALLA.NS,OBEROIRLTY.NS,GODREJPROP.NS,PRESTIGE.NS,BRIGADE.NS
ZS,0.9999999999996122,0.7643506854458905,0.5761163484767032,0.6298621268075223,0.4030527601574717,0.7101436606227668,0.7171506846668059,0.4954016373332639,0.6439234110135273,0.44188063561644403,0.5645868498681551,0.3644074717736707,0.44788823595929755,0.35894691819005153,0.8077241074357127,0.6122712380995046,0.7233145707367925,0.7086296673487992,0.47730255455760073,0.07065368784912708,0.2843933954476362,0.7251654164173336,0.44973483401936615,0.4073155670556272,0.08249558050073066,0.05535175126029126,-0.2395143310244873,-0.4050429283128533,-0.3437281022481202,-0.06646381767310441,0.17643043477502154,-0.2188230790771739,0.07018574971675491,0.14174286317284907,-0.4799787315281245,-0.03433481132975079,0.2875480554526087,-0.0521772119720616,0.253150047370652,0.1319418454764775,0.13109192806951128,-0.18169734074117028,0.297658834912793,0.052360514823967266,-0.1724635312906913,-0.19043215005618913,-0.3918914413037809,-0.2657211837487037,-0.0948729355621044,-0.10443482650540867,0.67903074745585,0.5276985834165437,0.26914716874970196,0.33953660222335785,0.20841851979019432,0.28976016130300586,0.301726808903285,0.25030124622907096,0.4876047788548823,0.11084123119433087,0.2625834491051853,0.278764818271691,0.30113864331383833,0.38851710208293916,0.17608425438719316,0.32228009305440697,0.42714278592281013,0.39898835577766806,0.19242516439675392,-0.010052782627643114,0.530295130126305,0.23489632432370308,0.126962842601529,-0.3227136886508037,0.1224386407423235,-0.1992741132135011,-0.32377332870926945,0.011529745694032879,0.27237281196568686,0.3497223706587997,0.028692827288126832,-0.11721959390958665,0.567801426448629,0.0893788302773292,0.05768486003887861,0.05406049082743764,-0.4216865957200102,0.1467238724207511,-0.1922112613236668,-0.1296439284798623,0.24199615804429386,0.435728443052963,-0.22443685451773138,-0.2399687823471195,-0.41627027817182805,0.0006139261373529673,-0.24526757888548795,-0.1731925354323332,0.06980531750559191,-0.32499940382128933,-0.1328721652122862,0.23928281127833959,0.03087741275267415,0.09562419276826337,-0.26080259035068565,0.19110642392901242,0.09346311094004713,-0.04028872994789831,-0.0341212131163797,-0.011470348248208164,-0.17293872539173794,-0.03413839100023288,0.05273656701230386,-0.14527310334225055,0.2006738303603252,-0.3155594201456488,-0.043748204567499734,-0.13341848204069318,-0.11102285056573404,-0.013202899454411962,-0.21069976840540483,-0.09479819204107527,0.12388369049287955,0.22434761781508725,0.24984572013900505,-0.12386497202909834,-0.038207542132665556,0.2947500180453896,0.7069335405725156,-0.33135482081277695,0.2412621431557941,-0.12466195447663896,-0.3976513092188488,-0.3685808478210796,-0.23037411471878602,0.18054846549790837,0.12165517990812005,-0.26367964549832673,0.048550935913831125,0.25488465627461,0.11162088510664611,-0.02308532804395105,-0.3952296659989724,-0.1804247581977393,0.23471776390222887,0.15789475507479045,-0.4483371411423988,-0.10838622907014447,-0.17281419643722165,-0.1861237363009805,-0.07732227499415917,-0.10764436828712642,0.07788344766032217,-0.05051260362862905,0.15105045892088992,-0.20224144392614216,-0.21621543270809174,0.1127727534554997,-0.400101151393229,-0.20143754274188938,-0.19055418340465652,0.006949133337433894,-0.07914206125320869,0.12308884721695096,-0.3117633043454143,-0.02317118286613332,-0.1594482896906385,0.10510576648917276,-0.10632650303996481,-0.3254593326679937,-0.2435625403645841,-0.24049283860760548,-0.12985267294372327,-0.045910085059231935,-0.15256032133704395,-0.18533859555258056,0.0998196700983173,0.1558418137890883,-0.26911166732963737,0.18850095824502622,0.1345996292444239,0.18279497418586096,0.19817835808392234,0.06980792468920652,0.35183218938993704,0.31924980194466146,-0.001143993617857721,-0.11561448783146139,0.05708538448355682,-0.02261408062125774,-0.08900040406090365,0.5948006526437289,-0.07395519015394066,0.1559428130544509,0.11359304033422597,0.4841697752300627,-0.029022425354019877,0.11739889940418671,0.451170800383085,0.4165404489531323,0.49025119474311163,0.44089334988626916,0.5078170623715975,0.28817101887512214,0.5211070464868826,-0.04588730763838016,0.1091476450358091,-0.17231604078229537,0.09577857214477696,0.2563758678808844,-0.062395074755465026,0.05233436648505789,0.022013319599170675,0.25169901128756117,-0.025929078645396574,0.1953044727295965,0.003680180297812974,0.0006250457361029402,0.28527743660727517,-0.02633080663677395,0.2458102490782598,0.47104964356028056,0.39654236862305453,0.4020642761339957,0.1213904438477613,0.09944028655701827,0.08412407572816667,0.2963719573639411,0.20283406446360414,0.18884539466335493,0.5196158137266251,0.2484852202193918,0.14399943244854924,0.17476224487687853,0.3148852266029007,0.3202817426828627,0.3523126077468873,0.19464198602073884,0.03145667245974106,0.16115005967024282,0.2719064209801767,0.05059683630332999,0.1349099151131724,0.0930737549610278,-0.08804245608197883,0.14526121881621074,0.1830711800603091,0.1638391639609717,0.22960391836151178,0.13963605372541485,0.6040301543788495,0.5785303920095214,0.5844514976399893,0.4552152446842646,0.48298244961498965,0.6590529887717602,0.1676339527543274,0.5695693054871767,0.562979140876443,0.5454588239100201,0.5961335598771021,0.4857884287373036,0.31539686055230076,0.21728057899555764,0.19512892379330937,0.20528307005458934,0.10022210538401138,0.3884212303351308,0.2512540019208288,0.17688394659602227,0.20737624490866077,0.2637088127987142,0.3980504238997466,-0.046813316640376676,0.3681141944608528,0.07685741478336182,0.33079824033016964,0.2538931621583815,0.05439273517164143,0.24399630169786515,0.06943618172809735,0.282624093149192,0.11103981666320709,0.2902341150340007,0.46404798243828527,0.43074056254694504,0.5162474347822975,0.0849187491492148,0.451717750271479,0.4303905972155405,0.35976146088669236,0.5047850277932924,0.4956431469951222,0.5961457063905717,0.25728971514598015,0.14243359120679838,0.2269693229062097,0.2034317330928147,0.1651349416248502,0.240515482445478,0.14092340366171816,0.21322141372732412,0.13609254031200657,-0.05601198143074759,0.26999742525341996,0.06571469935759087,0.10363882407299888,0.15500204846256724,0.08841604184076995,0.1737727475775456,0.19743325795907712,0.2070312477804732,0.13271391472996238,0.22383176030499607
OKTA,0.7643506854458905,0.9999999999996211,0.4692561269381605,0.4184168744864793,0.5938533488384943,0.7204237968708738,0.5513458221326984,0.4227590781672716,0.3945950049548948,0.5567215096198886,0.7284862019319603,0.43900174834681194,0.32055684009180946,0.25161105363314196,0.6759630318883576,0.4766914411919275,0.44803725610688,0.7979759021893571,0.46175217882603936,0.14999853770597352,0.37508605830846153,0.9116427467945478,0.4545495484794412,0.45844162557966667,-0.16586489902699747,0.09114641027817579,-0.05063535170021288,-0.25596279956877666,-0.20049063990897906,-0.08026518575696351,0.2960690684851125,-0.27963389655131576,0.02188841138955261,-0.07984579785570503,-0.42378479891286336,-0.1742090738230668,-0.029576227087812275,-0.16123503857962249,0.28291830795041756,0.08597360737623641,0.06032093008308501,-0.20126532542299952,0.3876112561159813,0.01549160077281166,-0.20056825289151448,-0.24069271053523453,-0.3829028230056544,-0.2581490999115566,0.12756509066055868,-0.03318581668744807,0.5759899635982216,0.40991841170772225,0.3857447207241847,0.2944731982854345,0.31093583790963397,0.36917592633230484,0.40650863195256026,0.21617218386847398,0.36791687236094367,0.2833400159619408,0.14251397192266937,0.4075161720790396,0.15569548766000466,0.5870737579111618,0.3824748499075789,0.37267547581445865,0.5137845278298943,0.23136647875868435,0.1626659715711457,0.053344728713137606,0.36706258216112786,0.3273872865072146,-0.1067591920047935,-0.1018168669668192,0.2632453881037112,-0.12392052970623385,-0.1263154876756165,-0.13841574586210262,0.1781127931004887,0.09697864731885783,0.011040770737319966,0.12692997892982713,0.2813879428449384,0.13925561022846306,0.017764810145135975,0.4038706400587727,-0.36931215670789863,0.1669745450248744,-0.08736659082751783,-0.2520437540464067,0.09141878736252469,0.3003007341091833,-0.21378065307919544,-0.0747593858842994,-0.17737954313860047,0.23154961906101318,-0.17212204879947396,-0.2735539689551966,0.27403642619317864,-0.2553994754064226,-0.3114274012065279,0.38345558810280633,-0.21486157736880537,-0.21409429362929683,-0.15445923340188605,0.08102020783555539,-0.07305651414921606,0.24473287669482158,0.20094098098991986,0.1437230216323051,-0.05377948199453406,-0.15605198171321397,0.3104125876260378,0.13247748505024812,0.4020275932370013,-0.12443569326079629,0.18974601328003476,0.04717638884129851,-0.20474753708281468,0.1226228934985893,-0.15485144738100798,-0.22589182769588317,-0.05868786316339108,0.3728659398431348,0.2824707976156538,-0.14904627506093238,0.08980518210709218,0.24432256249026005,0.6430410608314784,-0.38733355871005254,-0.021431471035195843,-0.04919364167460055,-0.22647136422180522,-0.18697913253395196,-0.1545357520788365,-0.07561985116424054,-0.21110880122101414,-0.26079700130076067,-0.050661274419381105,0.007181751452837639,0.09457581390403416,-0.19454188184409227,-0.3008996114476065,-0.21942138774584885,0.18261017098827315,0.2581362890377835,-0.3825120564898138,0.09820780940892884,-0.11016623586428594,-0.13303548502687798,-0.26073015423347673,-0.05844912606363665,-0.01249267152160583,0.02368571327202194,0.1456155249369245,0.06246975416631026,-0.13625185571868403,0.0080645654999992,-0.3036909643944471,-0.06830821339661387,-0.20137239712216431,-0.030861675924287055,-0.11062680072399993,-0.009386862042049816,-0.11739631478060635,-0.1383683094099094,-0.15537313830754193,-0.05415604847646022,-0.026537038080167927,-0.12431253390430021,-0.08661804687981971,-0.09881207541853741,-0.042432513572498935,0.1728199171638843,-0.3944985313624128,-0.10111488759871386,0.2686868427938271,0.251066847625844,-0.2026107656101041,0.2225707033443663,0.2383339832141923,0.13884505359909566,0.1888518188577162,0.14547670915284286,0.1712315624594037,0.3714219240041434,-0.020737097662458043,-0.1513846445234315,0.0050711581938302774,0.02931287538572335,-0.06326472100454933,0.5514687073362472,-0.03271446448492705,0.08430085284656144,-0.08783516548967243,0.36534172224025663,0.1942946223488423,0.1909601821132621,0.4755460850208894,0.3982559941622019,0.3882896217425641,0.39732521669239956,0.25927546696111453,0.36585228432610833,0.38806254224038683,0.047408963375431976,0.22647500750684224,-0.1796484425910368,0.11497957331160857,0.2177764716824119,-0.31798233363185346,-0.03669521054710704,-0.0234125778183698,-0.08554484262831594,-0.2747131245236866,-0.1716058251710399,-0.22477913914920825,-0.02462832920317449,0.17433912358717515,-0.23241697625609853,0.12764366031761115,0.3776754599061917,0.43460665937567666,0.3738333141916093,0.09667151033432857,-0.07930945872783446,0.2068616206878446,0.4133570343742211,0.3383471754898001,0.14675947658987581,0.5928877419881606,0.22104341118663184,0.4823071519990392,0.3309140480083264,0.4302030293853828,0.5613968033825323,0.3134764875724744,0.13442563674473584,0.299986993772627,0.29270158204098295,0.3832788815803502,0.2773920326833405,0.3137061944760135,0.3802850454656564,0.1371579929500472,0.08824571056785845,0.20010476509266442,0.38262523980484653,0.36792960978967454,0.30500138890042433,0.4764382353109077,0.5539953184944819,0.48169885514321514,0.24039294127578212,0.6158478883896596,0.5287079235716879,0.3390041761471928,0.6195399373528142,0.5720303801409335,0.6018686655097037,0.6612780690035308,0.6740492921172674,0.28931577349280296,0.20625290022094092,0.23793100614696436,0.2958120656008591,0.35595969793271237,0.48115534400746,0.4227678804117047,0.45644828548773364,0.43652584084643425,0.3897482291880171,0.6813717043122406,0.1077131452397932,0.5133910412198275,0.32429135973097895,0.4265921447403075,0.37941340688105346,0.37263568030305205,0.42644092232323805,0.3978731279574158,0.3512235908286369,0.3613827802627503,0.45742248432760435,0.6402652913590324,0.6630694586220592,0.6383666396066291,0.2822224555268506,0.6483162310327991,0.6093431514448701,0.6501142221425659,0.627239720933973,0.589971618769678,0.7773725234349911,0.39394870852560515,0.4764533890495115,0.5205146239193115,0.43613171209979834,0.3058933639487001,0.41235963392019714,0.455840949690472,0.3464666549504545,0.3752425399255412,0.17415056965721776,0.37108474194338636,0.31152895582886225,0.3351901361556971,0.4157724360338581,0.3218940088551763,0.4154126026410537,0.5090398159568124,0.2820785167481138,0.41498767839353295,0.3459575121871651
CRWD,0.5761163484767032,0.4692561269381605,0.9999999999996799,0.36798441876724114,0.22647487265665828,0.4459180396577621,0.17331356598689873,0.5478216246774902,0.2756260368340205,0.2531652256896473,0.4204397217238744,0.2555712217108236,0.3491217827359617,0.5466941417023371,0.7171549648597759,0.3847555304476055,0.43423214767028584,0.49652671879694465,0.45671693420494236,0.23659394667068945,0.39130605079438724,0.3983663829403616,0.5896875811957764,0.35275298680423733,0.08701159185274267,-0.08474222142008085,0.10366242425581179,-0.47360216846023795,-0.3950813631679238,0.02116049254014518,-0.2883671292133801,0.10514054680305732,-0.015503417165331865,0.2956584199599104,-0.45334718247120454,0.4755251696594183,0.37237985368581766,0.27512032571749195,0.17312495903263986,0.08301648653791342,0.2607883208091101,0.15237935008454115,0.20290642252218646,0.16774989101398102,0.009138630423635323,0.10682898832688575,-0.5668347277293466,-0.09381102405277436,0.3065426764340209,-0.2681203428169321,0.728428592545228,0.40773898608175246,0.2575753576174687,0.13013942350123828,0.023150770963985344,0.5268666725211893,0.4900691482624444,0.18647531969545778,0.3837163461013628,-0.00539993524443583,0.3544619497827328,0.4380522217534731,0.14371309821985673,0.3534339184065847,0.21689945954963197,0.11406354860810883,0.2951802111163192,0.0472868684785274,0.06744796102130746,0.04467469610117444,0.2905299573675695,0.10299440048093439,0.07573170926098621,-0.4430772875582577,0.2586801973496175,-0.4023264731567288,-0.23273772119260788,0.49882708878896237,0.13829019069554635,0.0899273156400739,-0.038050577384654394,-0.10902466788598214,0.5344575154680529,0.5948790670765641,0.11492671052299636,-0.26694065981777004,-0.4116465034544949,0.5237554344020117,-0.08696582635409557,-0.20651921350516897,0.5995383219112045,0.4648812716190646,-0.06742409864708547,-0.5441762321756533,-0.6506042625173194,-0.10638317684273996,-0.5978859283020567,-0.38812090310605724,0.138306572229779,-0.47330261588635164,-0.5865332943107683,0.26266054396798205,-0.04662752361905903,-0.18149512781958857,-0.40787509134801303,0.24332681166455097,0.15614547902126413,-0.197024703918772,-0.39026095974213537,-0.15417977132122526,-0.23489477067886164,-0.26608296383475866,0.24494783882757842,-0.3685922591092622,0.08606167755415245,-0.33445362089314823,-0.31021324667083044,0.13610660640181507,-0.3115722614623087,-0.09105358848395423,-0.3450451692454122,-0.26167966630980144,0.016083510614979164,0.03783413793170058,0.0230414972954287,-0.33844962228224124,-0.35492337159262044,0.11001285596160526,0.3834574115049024,-0.42701013727018955,-0.312176644742476,-0.26643590158572206,-0.34567896517588587,-0.5120798065892276,-0.14223883159871742,-0.2565770268529973,0.24040655960559437,-0.3790993777413608,0.2787702778450749,0.19296202457905698,-0.035148141716347885,-0.4739401766426498,-0.36472057847796463,-0.2891352813596019,0.31116404291177285,0.23892955531171714,-0.2762991644426251,0.15738728410572966,-0.4257543611538881,-0.2893485462707332,-0.3398676007906941,0.2277795868521455,0.016989193308993365,-0.10111850548714821,0.3802415201373531,0.26021880515980955,-0.1249028758134197,0.36531667728881667,-0.480312238986567,-0.4265568808433525,0.10390044972283916,0.32508033708260436,0.24743662952057585,0.21902822200643193,0.12024121356129194,-0.4263202218673515,0.07416657169538633,0.17412823039825567,-0.17282123904801952,-0.41113817318894225,-0.30408541859693594,-0.33579125987725983,-0.11736025718007173,0.3674387077606158,-0.5743249692318352,-0.2716517329583134,0.29837910301328213,0.10833312180193067,-0.05162121282722437,0.38172009481680974,0.33066602187572197,0.3063792857145992,0.5635507482073365,0.555352200796593,0.35648296267426555,0.5906239141957796,0.2732846001062205,0.39171827506985996,0.45313424995538515,0.2402919631628476,0.2110087895166144,0.45077786893969957,0.26825598786185056,0.18094757898003547,0.22526298914400164,0.1591932726898358,0.2910096970630993,0.449856932333542,0.3649197858505231,0.3469772862892948,0.649918413746487,0.5012129749135773,0.5264076019276458,0.48498715387536584,0.6026724855886846,0.45529862906214086,0.15682918074749386,0.17555460534556605,0.39279385676494055,0.29163333981515993,0.30014306438578886,0.336382700840818,0.5406639581778091,0.19233345970788332,0.26559915902813713,0.3333699871875713,0.1275301972365266,0.305623649101881,0.7445580360333706,0.20427008256484203,0.5080851536947448,0.5394435276085686,0.6528617445678067,0.5282402782921682,0.4587501866242493,0.08094088002324044,0.0215831021051876,-0.048915278838823406,-0.23131933803227575,0.12072227568888094,0.2500747750568968,0.31229334719624174,-0.12326132628774356,-0.040384794174291194,-0.050823792233007606,0.05153099084240079,-0.03101396251548574,0.27128604242783005,-0.06404274534981623,-0.09470832222149231,0.07603315490922605,0.1336239533343324,-0.05693393885627718,-0.043476397239306304,-0.17017757120295676,0.12888974547665746,0.2846970305023524,0.032258173900234784,0.012851480669772092,-0.09538486685371521,0.4947437190848791,0.49600518547402295,0.30935454007028523,0.31521443567873986,0.33892644698105806,0.2749621485155481,0.0692859644364947,0.18337345033437286,0.18324699343318235,0.17192094410442252,0.2323187237039461,0.20674109515563027,0.31929729899076337,0.29439015649153355,0.30334168670376177,0.005941960594951125,-0.13333116145011567,0.03638388378618726,0.014322597309984794,-0.13020583693786175,-0.017233536500121747,-0.03354258916090531,0.2997283492921815,-0.1445544309477029,-0.06837074959071068,0.10287745028404043,-0.05489502515254691,-0.09490914049128256,-0.19463036284768406,-0.1524518035080998,-0.1906441730902407,-0.13765243203371785,-0.1918340469072049,-0.07906699186910239,0.35428002179580487,0.3519417700688419,0.3216646795181517,-0.16457532794132598,0.2150304459877139,0.18608620912743803,0.19629899964903838,0.18044026372577648,0.19278993191043284,0.35240636058872915,0.056365130919952044,0.15088488333112335,-0.0721492859545489,-0.11329806851269901,-0.19712224800320738,-0.08958023103006456,-0.11065849236391198,-0.06809487580950273,-0.0627044129874414,-0.04609717424790329,-0.08419057646942027,-0.21423139444833428,-0.14127396161010486,-0.06912140218887869,-0.16757845609306418,0.01122273239944578,0.3379462584336016,-0.033450639866337735,0.000597336590358391,-0.20611994287825253
FTNT,0.6298621268075223,0.4184168744864793,0.36798441876724114,0.9999999999996183,0.529414832811946,0.2850920376451772,0.5453413448654268,0.5544269906826508,0.8804487919554677,0.473562845317282,0.344582073573251,0.40374183061960744,0.4338671825215429,0.6136715230775787,0.4896371536190779,0.5922109461246283,0.5488011854189189,0.17654649430355754,0.2922026794347065,-0.21049915254766544,-0.08731643898562552,0.3651375260559613,0.16649285457842464,0.20790090911769574,0.2507682462894973,0.3130144207668168,-0.14045330876196863,-0.3629525787873782,-0.2914314304151888,-0.49350085065712807,-0.33182410874955043,-0.23181554765884324,0.2676086995045264,0.4032295077293405,-0.22503001240648113,-0.23184065142793497,0.08062391729320484,-0.053918021070216246,-0.19230186957945358,0.3521938254025095,0.11764670188439583,-0.33935755100797216,-0.31909333513458393,-0.32015286075998006,-0.5927175913374346,-0.4855726397002524,-0.5059073411708619,-0.45179944414508116,-0.056880528800946004,-0.45068537751501037,0.4088043177296296,0.40179285725198405,0.3912566572194623,0.41087162463925864,0.3095468951636981,0.1302256523381212,0.05892312489323633,0.014909499216121122,0.3838299419118157,0.41489308669441,0.48667128904198476,0.541095736588664,0.48582732072392665,0.4998682566787528,0.3476790042084362,0.08511400192648363,0.19911775039507354,0.3673091128441484,0.45181270644156785,0.1167540606714287,0.6174425941499943,0.22167859495532188,-0.1300045470851466,0.0336249057347984,-0.2962019357606191,-0.33724856421002636,-0.06243347906843431,0.1841234080396038,0.42288674982880076,0.2166274347850707,0.33878021822087134,0.008483902666781796,0.664913646575803,0.2760800213674438,-0.3187967660673765,0.07066700931761424,-0.21861054802267219,-0.06934032403549155,-0.02290259330359839,-0.3063335992072716,-0.024230910690775643,0.1894477875977529,-0.6235846853535394,-0.39268813875190056,-0.29016453566926653,-0.13504356601324224,-0.5288273587552959,0.034884068530400145,-0.16320532191837395,-0.4147701816058631,-0.2827528773253351,0.24723859254926409,-0.03349586575704049,0.0022534124857003716,-0.4204923612033483,0.2531974683253418,-0.2652741956364846,-0.23280047385716002,-0.14140125810612228,-0.32014191067652636,-0.27975921790206415,-0.3265628647450517,0.0866330568047513,-0.030506486903913346,0.14259851293188103,0.06812215084572315,0.07408685062792728,0.16503169081970062,-0.523899990726642,0.19045557447783065,-0.2461397624447664,-0.2975363858002988,-0.1620321876982703,0.22494374630774475,0.033930500432871394,-0.4704018826365988,-0.3159448119156094,0.19854386990332504,0.25218027792562225,-0.47639776666423633,-0.09397312405292392,-0.342265523502961,-0.21214482975720247,-0.014753065982772201,-0.22564569372396628,0.20462805825158306,0.01837983121490498,-0.542645331720387,0.13387151118792168,0.1204639903001634,0.2546488993170219,-0.24292165236838914,-0.4572738023114563,-0.5143026193527517,-0.026648668149052014,0.10619354750897615,-0.26196639764995155,-0.06805027719717563,-0.4175300195165133,-0.2982209624909979,0.12659864003618498,-0.3538727125890497,-0.15742401944648157,-0.2722465706693899,-0.26615091522432116,0.16282941443014975,-0.3464748525755193,-0.07904612046377575,-0.3165496544577387,-0.17211455689235794,0.05708133236982937,-0.16374736681609228,0.029993102585107314,0.08963136380197677,-0.09347561331230578,-0.09043385263341878,-0.5245019148044393,-0.11327500024957253,-0.25807437301103675,0.053694478548708194,-0.07722537483963131,0.054851399009661836,-0.002864278659118381,-0.05962562419692934,-0.09681867002379088,-0.04245849834307024,-0.06447912392645648,-0.13660674577447884,-0.19645475321606576,0.058153103961901445,0.0008153239138802656,0.43963560886877845,0.43758691473331185,0.26635900828749354,0.6316828440583158,0.4700650005740702,0.13417859597375675,-0.0819866861798522,0.00048588290299053936,0.12571223143927676,-0.318683893123749,0.5766526291683487,0.28800479358433506,0.3877306502845029,0.011403941728915245,0.46567807472813766,-0.2163121598839027,0.3006607247128351,0.48926303841280433,0.7271285374117311,0.60758467988509,0.36787518210552084,0.4668995286009091,0.3858679409097081,0.716191341842827,0.22469934962277682,0.11276529430717552,0.13699620311778346,0.05542329115479945,0.11433515921254313,0.18287371365356236,-0.16276845526569617,0.08636464110278648,0.4807289515334126,-0.0350362383436399,0.15099219583000972,-0.031182631517077983,0.22443283228457359,0.01144922154395207,-0.17906388735782866,0.17706659723778495,0.21954615410299938,0.42521398034377156,0.475477725419097,0.20787018386815798,0.13864269979247554,0.17772512074355828,-0.24589111868460578,0.02045125393711911,0.2659760535605854,0.2756892719490427,-0.026871979793016268,-0.05701125106794998,-0.25635526080854454,0.21288177041767542,-0.06580374288356303,0.20461369062752624,0.15209528726892796,0.020773069499508495,0.15739033006936762,0.2565467337732988,-0.11308370413149303,0.11319035492172168,-0.07523895381125617,-0.242242692205711,-0.044354442732385195,-0.08106451379228233,-0.0832380060839789,0.13217197258831045,-0.04748392896079149,0.4528003781548838,0.33827167199894165,0.4337800373297368,0.3687028610150882,0.29898210475694503,0.46209345367202403,-0.2373964824460366,0.3881203961472454,0.2731405451942654,0.31514894825576784,0.40676822407322827,0.3073072413708752,0.24976636311453745,0.0961580910743353,0.12596113344196674,0.3021862749512111,0.09698394301804893,0.18617959982705332,-0.23430058534167048,-0.14464616404912345,-0.17722070838834847,0.11828128669455307,0.3745091370986112,0.0988787136098694,0.13710431863235648,0.21632102696512115,-0.02514777948079774,0.45069430674678623,0.12327421733284111,0.14481279043197048,0.02861958697850661,-0.13157838235309302,-0.2613197947424516,-0.29282920951351027,0.22149648135052258,0.34326576183462637,0.2815231017510337,-0.1607675741091508,0.22051177777695546,0.25009592857317314,0.4201385118237754,0.36323594324638925,0.20746293583422595,0.34117467365036563,-0.02820759405009352,0.012341503638126729,-0.1306753232354959,-0.27752072480626105,0.08725775891514619,-0.323244062882309,-0.13238858608265527,-0.33466506030266385,0.3244825106072368,0.1010348347355699,0.0340842453205203,0.12918707827349876,0.23881814991678904,-0.23046117224554954,0.15363732684277143,-0.09932572388321748,0.1719815997958591,-0.10905137557901926,-0.12163300951489898,-0.12212114389428035
