,ESG_composite,ESG_composite,ESG_composite,financial_score,financial_score,financial_score,market_score,market_score,market_score,operational_score,operational_score,operational_score
,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cluster,,,,,,,,,,,,
1,53.33017717900737,3.374353001600459,4,56.78117810936186,3.2194533147839746,4,62.366705843649655,7.518460307061327,4,57.36417803495532,3.4099369493789076,4
2,52.00571793409182,1.5824707041370252,5,67.91883631230667,4.980113216591572,5,44.70805511695532,8.781445213007425,5,51.651427869630425,6.969388545361753,5
3,44.44421302635779,2.0109924812046036,19,47.6950475320788,3.188228726002233,19,54.389931009230985,5.791229520653335,19,49.67269069443682,2.362224410203131,19
4,51.244723569445966,2.410194995975755,5,46.49210021464292,3.4651954980512074,5,28.57528567803588,4.361940166591748,5,48.30417271775531,4.005876378478899,5
5,51.74798918927345,2.8245788200961255,12,45.611003425990155,5.80793337242465,12,48.71550428709361,5.05856126794009,12,52.216499104014474,2.3480732025270634,12
6,53.66741106628016,4.196466157287893,15,49.92808985745316,4.729821459397079,15,51.0747821353289,5.661659948596863,15,46.27584163613225,2.3998165083801277,15
