ticker,avg_daily_volume,avg_daily_volume_30d,avg_daily_volume_90d,price_volatility,price_volatility_30d,price_momentum_1m,price_momentum_3m,price_momentum_6m,price_momentum_12m,price_latest,max_drawdown_1y,sharpe_ratio_1y,sortino_ratio_1y,avg_daily_return,return_skewness,return_kurtosis,amihud_illiquidity
TROW,1626229.0836653386,2587520.0,2192506.6666666665,26.71915368834061,19.916222801030344,-0.5726922982118743,-12.536659636798186,-8.923019020360613,1.2117739949268902,90.16999816894531,-19.75633180521006,0.24637316027632403,0.3594039376138026,-0.0205971050647375,0.4889265979650268,7.183097718615462,7.696277390946901e-05
BEN,4459897.211155378,5214783.333333333,4972212.222222222,30.687645322163725,32.81840298621729,-11.805412228932965,-0.2437650416910686,5.053500621928997,27.3239401830641,23.399999618530273,-19.21164773947487,0.9638555758820753,1.4169031091481543,0.009808421048274084,-0.09853827823818931,7.897648037814658,0.00015237577256123775
IVZ,4830218.3266932275,4939886.666666667,5529606.666666667,36.10112416921139,37.09797509876884,-2.3857669369553802,-9.670280384931008,3.980585292088601,60.158940162698535,24.139999389648438,-22.625872446723093,1.4444395971376962,1.9860952955864215,0.1171786425408468,0.3927142202830084,7.470274542502882,0.00019523357503496187
SF,1109325.3984063745,1561836.6666666667,1419682.2222222222,31.0763444312315,33.12046692177512,-1.3452345652617104,-13.009519355006349,-0.044672815639335006,17.140559820335866,74.06999969482422,-21.0117426618288,0.6924436036079191,0.8725576322625159,0.09911400023583385,0.5291229831560027,10.72008974156907,0.00019846589545096052
WBS,1686925.0996015936,5206060.0,3442403.3333333335,36.43389293325494,21.470946096670286,1.0277925096311646,9.95586687061909,19.85227306227133,39.34909644883939,69.79000091552734,-18.8968794765205,1.1603985837699637,1.422560920604986,0.11054452878080871,0.7718363315003975,13.8477877808116,0.00021886329950430376
PB,764415.3386454183,1202266.6666666667,1146140.0,24.774823994223155,21.745344271193822,-2.6188590576945114,-2.8566161533389867,3.99941799266903,-3.022007501724411,67.0199966430664,-16.445335285753735,0.05698945415808178,0.06968089487511304,0.03837064041135171,-0.02154235206671786,5.139346339042392,0.00025784004085581115
FNB,4484364.741035856,8641476.666666666,6530603.333333333,30.69259479265318,30.580205153411384,-0.2366805271099115,-1.2220556459954235,6.363620556952387,27.307541140755,16.860000610351562,-15.897441879857743,0.995043024869074,1.1594642920980163,0.0741690007390555,0.24823874157150075,10.161086747453265,0.000304275750670673
EWBC,918227.2908366534,1221956.6666666667,1011680.0,31.689964427805123,31.07593333855015,-1.160786087116794,-4.60866717709294,4.891967170672529,23.25780966551667,108.98999786376953,-21.730022480654597,0.851336589724265,1.0211237629180283,0.10290985575957931,-0.5406437647872159,7.302011428089893,0.00018436527704277083
HBAN,23345352.98804781,28137373.333333332,31072395.555555556,29.46678838721927,29.00973018404643,-4.372627944306185,-8.749165312170494,-5.5683160171663975,7.806865123491713,15.789999961853027,-21.262002716052887,0.4514923835341823,0.5510744388538233,0.06296545000594406,0.06324917662380605,8.80058638617396,4.226538322902132e-05
ZION,1634538.4462151395,1789503.3333333333,1744986.6666666667,35.35872623043736,35.93503336624254,1.1308307777582405,-1.183450025387578,4.726863598183506,19.100664570414615,58.130001068115234,-20.65933944976489,0.7191889890396714,0.7877023103128917,0.1005186703609168,-0.151438166807158,10.174812235749942,0.00019166028468632415
CFR,457803.5856573705,583723.3333333334,524932.2222222222,27.722632409029043,18.993265667376004,0.7562048674128574,8.869855293135798,11.80024848537673,14.505252761547883,138.57000732421875,-15.197183531022585,0.662888624351723,0.8237075495754151,0.07404689025707199,0.2725110746231165,8.676159079605767,0.00023380965058167504
IBKR,5332993.824701196,4715950.0,4612240.0,39.40766442584015,39.12017877778622,-0.4555549949828763,0.8668089896116005,-4.304015347887235,56.243535178308534,67.73999786376953,-18.696242504848726,1.2734269238901657,1.8198184180275894,0.20465504949545676,0.1159451187115962,6.289168076073807,7.588876751423746e-05
SEIC,715196.812749004,824526.6666666666,716643.3333333334,22.89263607879504,21.529049447004745,-6.142596865411532,-7.2280446278668915,-8.690939992061232,0.4391864527939937,77.01000213623047,-18.777282355557112,0.1600854474111533,0.2395951023995796,0.03152300512933611,0.5516920434342989,7.146690189220104,0.00020751490428984326
ALLY,3515359.561752988,3843166.6666666665,3557055.5555555555,33.714311553905034,37.19518349599928,-0.1503793759308536,-12.314886420852433,4.077613922089696,11.115725055045477,39.84000015258789,-23.040842154625018,0.5081452734035744,0.6812213848199061,0.03947012038595144,-1.142259538072805,11.736424102636992,0.00011616139827713096
LPLA,816709.561752988,1042840.0,886748.8888888889,36.70036583735613,38.167745891873295,-7.247277678044317,-18.71472692506424,-5.977730655264246,-12.924792301242693,293.6700134277344,-28.624220197894434,-0.13321524011960298,-0.1645831153629141,0.05009329516720343,-0.07206739254216143,5.358496788211724,6.362215250260268e-05
HLNE,492091.235059761,879563.3333333334,648752.2222222222,38.88093846187007,45.88829538721818,-13.928101353085353,-30.70664930750833,-24.86741600822987,-38.38485782374887,94.19000244140625,-45.67924467899016,-0.8242344350999515,-1.1645154138140126,-0.0006058899216622058,0.09599099407616649,4.70712444797509,0.0003127496585498821
STEP,719957.96812749,1567570.0,1088624.4444444445,43.62288415049431,60.5477673953465,-1.196975446470594,-28.941453132628258,-26.481072111628777,-13.134812840740139,47.04999923706055,-43.09865476267147,0.005058202340739544,0.006530039955008997,0.10593859786250434,-0.14865062519804173,4.54925339278264,0.0006321432976714601
CBSH,808893.876494024,1338900.0,1268602.5,23.465873147231093,23.115031953107394,-2.6446683171335583,-4.005112290751301,-10.118463663664324,-14.295262295014277,49.880001068115234,-23.442375858175634,-0.5054196397982634,-0.597266543084597,0.02832649423722434,0.05193381275785691,7.645809948299792,0.0002680876383887126
PNFP,834294.0239043825,1550923.3333333333,1538881.111111111,35.30148260017588,31.74545252036719,-3.465400472902891,-7.5641606039802305,-4.450236668612684,-17.092774217631334,87.47000122070312,-30.645512957468625,-0.2732708660937802,-0.30454600790700204,0.04316688668198251,-0.22542634539252895,9.653189484449431,0.0002705659784185035
NOV,4032099.6015936253,4883776.666666667,4480886.666666667,39.694879859674884,32.404788248023166,-0.4183366216630069,14.995276332504615,43.29521855618206,27.54482663923914,18.780000686645508,-27.38561790941145,0.7483681276638973,1.005042917548846,0.029072150862666093,0.20591861408418888,5.985461772890153,0.0002982092316102528
OII,877151.593625498,1351840.0,1127435.5555555555,45.92371352069061,50.86773417114404,3.2520406249768152,43.098594878926356,47.18543707731031,57.69402472905077,35.560001373291016,-29.268291135675174,1.2043547745583991,1.670981865405065,0.10806488037333317,0.09913889100485287,3.8065876265999905,0.0010114971430480097
HLX,1756229.6812749004,2286240.0,1961317.7777777778,47.56798549933115,66.62958736529282,5.0273230308709005,50.15624239807961,49.455675166950485,13.05881949032055,9.609999656677246,-32.94117871452781,0.5013314766351311,0.6936586139488448,0.0049045486042469805,0.08933567374739607,4.2788107475213,0.001643394643328004
TRGP,1674578.0876494024,1638676.6666666667,1483081.111111111,30.948545221548606,23.33672565336563,2.250953937685063,31.503331028899574,52.00770006531559,21.588070473717956,244.38999938964844,-28.052506155378122,0.7823395584602123,0.9088881265716525,0.17675628407002503,-1.0690955211131368,5.4722954851535,5.414101632305662e-05
OVV,3467596.812749004,5240590.0,4415257.777777778,39.68755482778577,29.645869991768524,13.062869899677064,46.962180950586486,51.54405891447333,37.82028058915159,59.18000030517578,-29.36112318812898,0.9536702559111131,1.1989324502383896,0.06074174457283614,-0.5569829220212621,7.042435990338133,0.00013548146143543146
AR,4687576.294820718,6420383.333333333,5979743.333333333,41.94934557402603,42.57749784902091,3.957853820525692,18.24028601421106,20.78231930620582,-3.6904743739536783,40.45000076293945,-31.772495038627945,0.19982479644568757,0.24916283178282714,0.09887223246271212,-0.5828254247909282,2.6746311733171946,0.00012606772647098173
RRC,2732450.3984063747,3747173.3333333335,3365321.111111111,35.06761648348074,33.55403039803166,4.115627631705587,23.375540762489333,13.19623295284751,8.028021646278827,43.45000076293945,-24.149893592244055,0.42154609771963863,0.5194251226133025,0.07078130443639528,-0.5619087809764509,2.604388013136932,0.0001760527340329043
SM,2721623.505976096,7396406.666666667,5748562.222222222,50.70229393146016,58.10068311329629,20.725598969323666,61.43026436787966,27.224037377655307,4.933914709756926,30.6200008392334,-40.29816327563102,0.4170433319537146,0.6008243791798603,-0.04225396013875813,0.08483168382411403,6.016008314385257,0.00034066900006654425
CTRA,7388139.043824702,10834200.0,10026555.555555556,28.423278197780714,29.676636509589926,11.755526486359669,30.871598605983074,51.651969520282506,23.29786269071745,34.560001373291016,-22.04208095374223,0.8176759927401176,1.0245277409538462,0.06875252909820893,-0.5566741735226944,2.4727260750738327,7.66494872636643e-05
PTEN,9424566.733067729,10908363.333333334,10266797.777777778,51.13882141055945,36.148366529918746,20.022618478928322,65.93755150408714,103.85868481229217,30.845359510423865,10.609999656677246,-37.738779978411564,0.7928720975068537,0.9809092942698902,0.04048530663159443,-0.3786949383321147,7.651587614354625,0.00035807783387809656
MTDR,1678326.6932270916,2162730.0,1775128.888888889,42.073196693832976,38.877649810993695,14.342853017788993,46.16924077682676,47.60967222743382,24.232977754277286,62.900001525878906,-29.79130051250971,0.7391388970370998,0.9508881997028562,0.02813106086210284,-0.5132195873408376,6.221457816339985,0.00023959066516739992
CHRD,895398.406374502,1349293.3333333333,906120.0,36.635823840205084,36.81445818175631,20.29066922222018,51.55760369564193,49.25060849844163,31.645939211599416,142.0,-27.752330371028844,0.8658904900480334,1.200026915344418,-0.0018580997460674734,-0.12677809839293627,7.083236603926643,0.00018885628138073866
DINO,2455940.0398406372,3274443.3333333335,2934842.222222222,36.895393681282194,46.223832597308,6.209556000451588,30.914008916775003,19.375530369078753,88.65705068715877,60.720001220703125,-22.90985902205066,1.8136465168070226,2.4028102069048307,0.03741719345000529,-0.3158124141067758,3.7585587745707287,0.00016741677588638635
CLF,18892427.689243026,17752690.0,17041968.888888888,67.11964749403772,52.74750545942324,-21.3483204259888,-38.23529865502473,-33.858269726884934,-3.780068052804497,8.399999618530273,-51.66872667388112,0.43123732348332455,0.5895877133610014,-0.1106098723012513,0.47751766108111854,6.165711334017674,0.00013948582788487473
ATI,1750581.2749003984,2276510.0,1874591.111111111,44.436218284352066,54.06405555326621,-4.896866099121766,23.011752212108426,77.69027005302578,171.7383383444242,146.6300048828125,-25.314071560879768,2.347200868100596,2.9808313319217468,0.2510171584622155,0.23848156602706075,9.653801542836572,0.00016666415922925819
CMC,1019470.717131474,1359103.3333333333,1228266.6666666667,35.83602541673564,38.672143977368165,-9.491718245451509,-13.724639444254239,5.916956243635152,32.53538217329226,61.790000915527344,-29.96034200152735,0.9393601823516494,1.3744427655759655,0.04253526128837604,0.4669639879431531,5.100644045415276,0.0002950516157108401
SON,864316.3346613545,902243.3333333334,970971.1111111111,25.905165968049275,19.61986079470858,2.065886134019057,24.75540490465864,30.187254053370705,19.91410646247649,54.84000015258789,-18.38858476965015,0.7487016367813111,1.0161784295775182,0.023116207032931345,-0.3115743966573327,9.03763332584137,0.0003126836691587446
SEE,1913019.3227091634,3076710.0,3277798.888888889,31.20824284170094,2.0793348334188964,0.7181737858761528,1.8340245959511003,17.64730976786588,47.92253759573679,42.08000183105469,-17.68145822312246,1.3207039996286896,2.060126029379334,0.07178061676728324,1.5697893352398953,15.759783372488855,0.0002526565208429979
HXL,1071946.2151394421,1305636.6666666667,1252783.3333333333,32.134300893551455,37.19334384025942,-11.229411515742516,3.2467975453582376,24.32121226381685,42.77454536928404,79.20999908447266,-18.653019288684025,1.27897318437171,2.086093757464242,0.04666441220398847,-0.04532610768975261,7.228792544605717,0.00022312210386211972
WOR,267871.9123505976,245010.0,205906.66666666666,36.73109793942092,36.913983173483444,0.23263243340785333,0.5605735605093587,-6.221934237817006,3.4268844756193184,52.040000915527344,-29.834705487794277,0.3032350394736002,0.3984909820885181,0.001786925182887415,2.278942972344526,24.285670214056413,0.0013107143427505735
SLVM,346096.4143426295,368620.0,347542.22222222225,40.17463639326877,37.233753757869664,-5.317973563210332,-9.718991478789663,-2.73671310142265,-35.19479203102944,42.72999954223633,-43.71819955426584,-0.7380502167216649,-0.9630639439381317,-0.031108482280456384,-0.35918876202812744,5.973061175309141,0.0009709392688317354
TROX,2619929.6812749,3841126.6666666665,4199341.111111111,75.1558892807577,89.5015702322778,26.098901656727435,116.5690999749704,131.15033390799172,42.091558811119036,9.180000305175781,-55.74763990222387,0.8736618924559173,1.2549514826195067,0.010211821636400855,-0.33084218200588217,10.734947705242401,0.0019225095560168643
IOSP,178250.796812749,288436.6666666667,246104.44444444444,27.966185724334824,26.43990394117714,-0.5793590650815528,-3.2642867116108865,-4.987118674704416,-21.170612536051404,73.79000091552734,-29.61013379262656,-0.7257652657062384,-1.0970106853710166,-0.08406880797542478,0.25808083954443123,8.043981013116312,0.0008837584223608686
CBT,411858.9641434263,431720.0,487184.44444444444,32.61651277227562,27.014902957918153,2.580388744570805,13.920062141356237,1.7539560117443065,-7.744263457909161,75.93000030517578,-29.590320555942885,-0.07038133736024223,-0.11387748562984423,-0.012757089241587251,1.4085210421568435,10.423505728215305,0.00043312499131557505
NGVT,278542.03187251,395513.3333333333,339784.44444444444,50.530654039494635,36.26467478388983,5.804425888933995,18.30586812676018,26.247548577773717,79.79260164855893,71.08999633789062,-24.43095986618267,1.484715984863623,2.125612249154667,0.13182357596697486,0.7068684888761925,8.369572745711501,0.001785931770804481
AVNT,625183.8645418327,794066.6666666666,831990.0,35.51247533763171,37.2147171785375,-9.444089293225,11.488585365309412,9.466790865858332,-4.3876043002432645,35.06999969482422,-28.48177217344581,0.15287902138027462,0.2220471559935605,-0.005958471761489983,0.25646592269107277,6.7256347827534455,0.0007168507651554413
KWR,137613.74501992032,194520.0,153600.0,38.48926442969642,41.81314475598667,-10.880326943454277,-12.959043686616777,-8.422163349257927,-1.4915934669613606,120.56999969482422,-36.45677952609788,0.19807428986952394,0.3313234658949839,-0.06559869585544803,0.857639012369176,4.869655096731698,0.0009328067625279281
STLD,1402513.9442231075,1215203.3333333333,1289287.7777777778,35.64335241767731,36.69914602318941,-4.8543539920472885,2.668232911857249,25.554190701052782,43.403505555106946,180.1999969482422,-20.327535896201752,1.2151595733428646,2.071983236398605,0.07029627184006298,0.8425972682731295,4.495827625189175,8.634517122581795e-05
RS,372034.4621513944,366203.3333333333,352540.0,26.668114629372592,22.544454071702837,-1.4585314948995065,3.6480857400206013,7.841853949809274,5.659944641650028,305.3800048828125,-22.297066506559716,0.4068163900155879,0.4942144330562733,-4.724758035220839e-05,-0.08245743940511183,11.23193566139781,0.00011460075656444562
RPM,776638.2470119522,953633.3333333334,1054343.3333333333,25.64835724509042,27.50358200447539,-6.6151960720146175,-5.124253075895801,-14.922849265296566,-15.068577773871095,97.97000122070312,-26.590283937050895,-0.3961672584813317,-0.5920146607890768,-0.017977575536810005,0.42878728054488235,6.1876082687814105,0.00013682657468075382
FMC,2670849.6015936253,3874406.6666666665,4337315.555555556,60.45111742501662,60.7143669953658,24.806703485050473,24.37152773601372,-42.92865333480681,-56.55420038702057,17.75,-72.11579677927045,-0.7745379291199581,-0.7383067526390664,-0.13921904851728215,-5.0674267656243295,56.16286678768563,0.00025852496625704545
CELH,6906240.6374502,7028863.333333333,5490778.888888889,61.41082712355885,64.7981333548529,-21.995873421198564,-28.6282684166394,-42.139217405485205,-7.265301139987246,34.08000183105469,-47.872338798752665,0.19544258117816826,0.25052325265943737,-0.0871520839821975,0.4726153891772695,9.77223535484346,9.287203876066998e-05
FLO,2625852.390438247,5483540.0,4856060.0,25.90678778948466,29.752308598100125,-8.260962769431323,-21.52444606275108,-33.39147009981952,-52.8024743852056,8.239999771118164,-54.03857645861041,-2.2813397886083275,-3.032279134860282,-0.16728128512810866,-0.5515140718638099,2.658498234913434,0.0003480812616656857
INGR,512243.02788844623,678910.0,685997.7777777778,21.482997706730607,15.814186187734974,0.6974711781294607,3.4581895935600793,-4.3162033605811505,-14.354760947240697,112.76000213623047,-23.938921932622236,-0.7777232748112661,-1.047693265132248,0.016391277273846983,2.7521832435921687,36.67798172486328,0.00014559481973028439
SPB,426235.45816733065,367483.3333333333,353888.8888888889,33.61009162366803,27.778281627540093,-3.229192799445968,23.547448080552,39.17100119480232,6.465959826531931,73.72000122070312,-28.325641258155898,0.3616715488831272,0.6288575538003852,0.004949367935938803,0.9526260056780687,5.65306825227027,0.0005410318644556097
IPAR,213054.3824701195,294776.6666666667,275202.22222222225,32.0038031687595,27.349193736670262,-4.662810398470163,6.986534746652251,-1.9276102582481358,-18.315885879165027,90.61000061035156,-43.011764310420894,-0.48020099316445936,-0.6575742535332824,-0.0405253134573537,-0.07652971605892712,3.434131198374582,0.0007211467014800513
ELF,2295623.90438247,2305613.3333333335,2126625.5555555555,70.21669748386799,67.6532519890304,-25.902593689083965,-21.398275586172055,-54.99963343429515,-9.913094126883271,61.15999984741211,-59.53501110311776,0.32683310089080686,0.3700554283204805,-0.09472637779796689,-0.8432308747630775,10.697233514521038,0.00012628549210285246
FRPT,1076906.7729083665,1881656.6666666667,1399132.2222222222,46.66227367577904,55.02592704287377,-30.273506487179326,-1.2468827613866695,11.444657366105382,-30.712703604397085,59.400001525878906,-46.06202721627359,-0.4546905004042076,-0.7013811337012554,-0.08195019677118537,-0.3402633047216772,6.461875322786099,0.00021785694201448055
SJM,1528979.0836653386,2538786.6666666665,1943024.4444444445,27.322024910970335,32.989002057846484,-14.253633590058513,-0.21164301326062063,-9.650465193703095,-16.15028969438994,95.47000122070312,-19.523926372475163,-0.43768588114846024,-0.5141156756219216,-0.014252764021489216,-1.0850879945505365,14.476222846527733,8.195552137648457e-05
CASY,321674.9003984064,520290.0,390472.22222222225,28.614912802701575,27.885445092747517,10.807710820838334,33.770864025279444,32.69195908184721,68.18888776503915,743.4199829101562,-9.46733770807845,2.0989350571314973,3.486408970066133,0.18889374142908838,2.1327873045173833,17.709803983262123,9.071210188041182e-05
USFD,2136521.115537849,2570126.6666666665,2718906.6666666665,26.281585681312553,22.393272012655615,-2.4308169578710848,20.458205248295712,19.070323292931857,34.03399106719394,89.91000366210938,-17.276803496331304,1.2168390825573303,2.170643020841915,0.1169368129161375,1.0469055551911648,10.046716038543506,8.154539922691773e-05
POST,630404.780876494,743623.3333333334,871896.6666666666,21.954389766174828,22.498851305012103,-4.982006104382664,0.6925649507458775,-6.120158036845281,-13.330453827365684,100.31999969482422,-19.4158367193629,-0.49036889183313737,-0.7745670926056948,0.0023249950996063196,0.6380271728938692,6.849074075540063,0.00015215321692371055
HRL,3362316.135458167,4639940.0,4905608.888888889,24.854768134592074,25.207115944648955,-8.681274638721447,-4.351516655101717,-8.146348210611942,-24.59375176608436,22.09000015258789,-31.00097282117075,-0.9322636456099833,-1.0842594000742451,-0.06173280764074997,-1.9473027800507483,14.015306747771355,0.00012521895767476744
NRG,2859099.003984064,3142253.3333333335,2315565.5555555555,48.99881184622345,51.581792636177596,-4.842330766143144,-7.8197714666927265,-8.212908944164631,50.2582563499469,152.69000244140625,-23.25707946294502,1.1041124342505757,1.6156547916748216,0.2034269703129346,0.8931125083826605,12.09087680288479,6.640080710246344e-05
OGE,1234313.7450199204,1787583.3333333333,1655597.7777777778,16.774704913652336,15.3591344587516,1.0360547397219921,14.851009818745498,9.368916143065832,9.253485205000178,48.7599983215332,-9.651368842828278,0.6553245980229601,0.910508337621577,0.0922626482583275,-0.4359182796858858,1.580833563510216,0.00018008210432317656
PNW,1146099.0039840636,1374253.3333333333,1270934.4444444445,17.062017322687947,15.49330890548971,0.9039086067786917,17.663614304494992,19.223945308113045,11.961656664961584,102.69999694824219,-8.434635910858269,0.7683223994589619,1.2559433982742652,0.09019121752532273,-0.07744894253782728,0.806866183010885,9.487991971041251e-05
ATO,975701.1952191235,1141890.0,1266037.7777777778,15.99932698821205,13.937997113476044,1.936560709532853,12.198865612004361,13.183932304987644,24.459254173351418,188.97000122070312,-7.199424449081282,1.4543657728002353,1.9006961546083134,0.11023787815320626,-0.33256491727314136,1.607925298807697,5.917822412569986e-05
EVRG,2070963.1474103585,2127993.3333333335,2088196.6666666667,15.971605461923916,15.8907524246318,0.7700955895605155,14.310902801026671,10.805988256284005,23.818309868149168,82.83999633789062,-8.012644402250203,1.3875594944170528,1.930411800080351,0.11134669123299458,-0.4778468619931007,1.5495911258930426,6.731121748278426e-05
AES,11857802.988047808,17353426.666666668,11211263.333333334,45.41413756982569,55.84543240017855,0.562587357269928,-2.3662450288272296,2.542142455717755,21.138878442533994,14.300000190734863,-23.266932818036,0.6486893069166807,0.840572717132715,0.016179555652776616,0.3819753989794651,10.751271137526237,0.00011797772938120716
MDU,2237586.962151394,1842790.0,2097375.5555555555,24.43671978610482,20.864899845001293,0.9562183637423116,8.018580886665339,22.268507848423557,28.947122522503822,21.31999969482422,-9.704643416039705,1.2497506519382608,1.6305820465652916,0.10414146382218224,-0.11705745788696527,2.7893235396511087,0.0003657992586840703
AVA,622052.390438247,713186.6666666666,708257.7777777778,19.240133528879667,21.353936172148806,3.5052618277825465,8.015089972099766,15.268847787295847,2.377518619104646,41.34000015258789,-14.013641854923453,0.24276732767583123,0.3280448523409149,0.0623468012001769,-0.40163760955004196,1.5489822139340377,0.0004660575261674979
CMS,2420022.310756972,2949033.3333333335,2806445.5555555555,16.435094941211258,16.478178734800363,1.7875711623897006,12.422660314890566,11.049285512895924,8.435071113797864,78.58000183105469,-8.506526310047791,0.5302982052467651,0.7259061755133577,0.07372590544698551,-0.43575309444080335,0.7495558525188808,5.3436353261367134e-05
DTE,1283477.689243028,1272833.3333333333,1502462.2222222222,17.436644406420328,16.176715020792727,0.37818419441892903,14.453924385219818,8.094049670936453,10.866341249809164,148.0399932861328,-10.133982747166037,0.6914632840630424,0.9168905566732896,0.07831500179483478,-0.5665927184046646,2.1009890389722314,5.714306051071631e-05
WEC,2126793.426294821,2021376.6666666667,2187411.111111111,16.269568365168748,16.212306936119784,1.2834917220836628,11.36559563875148,6.691231731273528,11.680592458868656,117.58000183105469,-11.222417349903246,0.7909913563434624,1.170496992528926,0.09303116238712361,-0.1682391517751992,0.59940091846835,4.125150011951152e-05
INVH,4097813.74501992,7353476.666666667,6632680.0,21.268508830942864,21.346205956392854,-2.11312839548069,-6.70378023042475,-8.889770668883779,-23.057210884650704,25.549999237060547,-29.154263914710043,-1.0761737519455166,-1.5746450481690353,-0.03728762790876973,-0.4621264973597718,3.968865011746988,8.799125956172112e-05
ELS,1508520.3187250996,2040323.3333333333,1798983.3333333333,19.07689260569051,15.223482276708328,-4.754135388551184,7.958048581071986,6.51386590028169,-0.6917761806774836,63.9900016784668,-13.386360901611772,0.06251681232694387,0.09797805903226016,0.02354147174785814,-0.14048426887860868,0.45603740729665176,0.00011033039475405023
AMH,2559262.3505976098,4487750.0,3934294.4444444445,20.364358389345313,23.128166121119836,-1.9032498825769961,-7.83454111514904,-9.101659652577831,-20.146548099382155,29.079999923706055,-27.62629975154478,-0.8917002571934238,-1.33112129680984,-0.020435900364779026,0.07549047079066817,2.477689563633222,0.00012137718549852683
SUI,832054.1832669323,918210.0,805834.4444444445,23.685635714406832,15.574663855328646,-4.596291200823554,6.7774831040208205,2.1814438725294094,7.1179148034432815,129.25,-11.878221329443273,0.43422391729317084,0.6587566834503976,0.04050616632347729,-0.07554509045759036,3.3911663713941462,0.0001206226781567986
KRC,1384699.203187251,2205423.3333333335,1896016.6666666667,31.513748065751457,36.69144785219164,-6.255912035882205,-23.71272849238677,-30.20066334665773,-9.10468997685021,28.450000762939453,-35.315338180962264,-0.11649844728903794,-0.1645615671264745,0.004613635434494617,-0.2603200509396472,2.1182599455852027,0.0003743314654361151
HIW,1033635.4581673307,1420876.6666666667,1427104.4444444445,26.51167136995969,29.648027962998512,-6.704392922133751,-15.364386124886863,-30.788528388304503,-22.790821560394104,21.43000030517578,-34.02546836467179,-0.7512940704110328,-0.9281696407452396,0.014224902523453872,-0.544542475133196,3.3929330552918837,0.0005070446846891299
NNN,1242597.4103585656,1486366.6666666667,1507486.6666666667,18.583296474958125,15.796430381887413,-4.955554538302954,9.771224994071792,2.632409541787739,6.841276667558915,42.77000045776367,-11.435988472244606,0.4460622476688962,0.6450334171258737,0.03618813424132944,-0.18143198610607028,2.6310609162077347,0.00019119565375619964
STAG,1303328.486055777,1367986.6666666667,1430783.3333333333,21.689978859700478,18.947727437833954,-5.190628783671835,0.07371814455461312,3.9214123145190793,5.3519072304999415,36.54999923706055,-16.83715011071922,0.3342320132606917,0.451148219585717,0.021607584422275422,-0.1716481355617004,2.414212343300289,0.00023918003142897227
CUBE,1705508.3665338645,2546826.6666666665,2370230.0,23.510284696596486,27.50102864132005,-6.848432487881572,6.5980187410477065,-4.824163881753596,-6.464751400107049,37.189998626708984,-17.355610167882407,-0.15561765936447558,-0.22276797666935796,-0.004446844609144211,-0.29550981914133556,1.636130912546848,0.00017811504430890497
REXR,2237014.342629482,2723306.6666666665,2521673.3333333335,27.276827110836816,19.420929789286486,-9.055438499461332,-13.995290161830976,-17.952329579882942,-11.94690126373743,33.119998931884766,-25.789666058482307,-0.28301455827470595,-0.3840882859160652,-0.04488153178507502,-0.5286512862059253,3.9158792905332285,0.0001581700810289291
LAMR,514077.2908366534,651746.6666666666,533548.8888888889,23.67132241347104,20.689719972936796,-6.701684608761216,4.0773811764107215,7.378094150715575,15.930579258261822,127.63999938964844,-11.729194690680034,0.7913566869223895,1.1666323158043626,0.05106431941680707,0.07646520873019222,8.360429321186109,0.00017949738047051182
IART,1056818.326693227,880806.6666666666,787815.5555555555,58.40761505436611,41.38165846615055,-3.6400464899338236,-20.64946251996482,-31.78239405289527,-56.24426339520481,9.529999732971191,-59.13682581292413,-1.0078459222141463,-1.2243852780046407,-0.18353591103355407,-0.6381934682194582,11.895729526072744,0.0015326996109941186
MTCH,4686344.22310757,6346330.0,4748008.888888889,36.43679217477125,30.765000131913776,0.41520622910466987,-0.361960978501763,-8.51861742895348,2.257909105707512,31.440000534057617,-24.606840988690372,0.23923547765766479,0.3548027627791395,0.00664010259470056,-0.4869890985623089,10.881019091168811,0.00010638141210142872
MSGS,154744.02390438248,245426.66666666666,224821.11111111112,25.26860720364158,23.73860836484618,1.861392254159755,25.361209970286435,39.49619694548736,62.88210446453812,324.510009765625,-11.855642033687285,1.75349882289168,2.970012280550715,0.12653516522752198,2.1026715886913103,22.947785973983958,0.0003484547231970039
TTWO,1790181.2749003984,1972140.0,1982706.6666666667,28.88465550061019,28.883564494955465,-5.956807855278933,-20.560417222344928,-22.211413863916828,-5.3197587217602145,199.8699951171875,-27.679287711442335,-0.008721742027703004,-0.010488654001807773,0.07147158954900915,0.4328550694428605,9.409223498860236,3.542935866488289e-05
EA,2730342.629482072,2377213.3333333335,2386424.4444444445,25.699512972822497,6.4381062827864195,1.414630242273196,-0.30201999454404493,1.4842429811662283,41.142448291466316,203.60000610351562,-8.517979593516245,1.4953453456245431,2.3324313843788156,0.10087673105391881,-0.5293203099809318,37.83714306311163,2.168048964793957e-05
LYV,2483252.988047809,3303073.3333333335,2949641.111111111,30.64329823619679,37.926513761885914,-2.522217305098051,7.184641536585601,-0.58722038660729,15.670261463017066,155.75,-27.835227868443745,0.6719710834853589,1.0072059485104303,0.09889023320378133,-0.1176886546535454,5.293212473477929,4.496459463086243e-05
WMG,2009224.9003984064,2422740.0,2437297.777777778,29.241705534893196,44.05375666487047,-10.274913168118493,-13.668861487283534,-22.64785901676175,-13.980745962769415,26.110000610351562,-30.03804982407683,-0.35439252465455345,-0.4598812769574257,-0.029587547728932472,-0.6289255209542506,2.990442168754346,0.0002384295586690152
